chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr11	117298488	118550381	+	meta_57453_11181	meta_DSCAML1_TREH	14	5.48242084E-2	DAVIES_SUCCESS
chr11	118209788	118550381	+	meta_915_11181	meta_CD3D_TREH	6	1.36646605E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6560884	+	meta_928_939	meta_CD9_CD27	8	9.09868226E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6939175	+	meta_928_27239	meta_CD9_GPR162	5	1.66743492E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6939175	+	meta_928_939_27239	meta_CD9_CD27_GPR162	9	1.0117591E-1	DAVIES_SUCCESS
chr12	6802956	7261869	+	meta_196500_83461_51279	meta_PIANP_CDCA3_C1RL	5	4.49486291E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6953962	7261869	+	meta_83461_51279	meta_CDCA3_C1RL	2	4.54987908E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	14927269	15038853	+	meta_55766_4256	meta_H2AFJ_MGP	3	5.89077112E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	20522178	21548371	+	meta_5139_6579	meta_PDE3A_SLCO1A2	35	3.3442972E-2	DAVIES_SUCCESS
chr12	20522178	21810789	+	meta_5139_3945	meta_PDE3A_LDHB	20	1.71770722E-2	DAVIES_SUCCESS
chr12	49082240	49182820	+	meta_904_112	meta_CCNT1_ADCY6	3	6.49532895E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49952085	49999433	+	meta_10445_84070	meta_MCRS1_FAM186B	2	7.89069659E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55758894	56694175	+	meta_390323_1606_1431	meta_OR6C75_DGKA_CS	15	8.51381185E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55794312	56756583	+	meta_403282_319	meta_OR6C65_APOF	5	1.09445961E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56030675	57181574	+	meta_121130_4327_8630	meta_OR10P1_MMP19_HSD17B6	10	4.19401776E-1	DAVIES_SUCCESS
chr12	56229213	57181574	+	meta_4327_8630	meta_MMP19_HSD17B6	7	3.18453446E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56324945	56360496	+	meta_1606_6490	meta_DGKA_PMEL	1	6.417E-1	NOT_RUN
chr12	56324945	56694175	+	meta_1606_1431	meta_DGKA_CS	14	8.33472276E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56665482	57634475	+	meta_1431_56901	meta_CS_NDUFA4L2	17	4.91011742E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57628685	57866047	+	meta_56901_2735	meta_NDUFA4L2_GLI1	11	1.94453776E-3	DAVIES_SUCCESS
chr12	57866037	58027022	+	meta_64333_2583	meta_ARHGAP9_B4GALNT1	14	1.27343945E-3	DAVIES_SUCCESS
chr12	57910370	58135944	+	meta_1649_116986	meta_DDIT3_AGAP2	2	1.65566862E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57910370	58154193	+	meta_1649_116986_92979	meta_DDIT3_AGAP2_MARCH9	3	1.05731463E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	91497231	91576806	+	meta_4060_1634	meta_LUM_DCN	1	8.438E-1	NOT_RUN
chr12	105724413	107380944	+	meta_387882_255394_80298	meta_C12orf75_TCP11L2_MTERFD3	9	7.63233996E-1	DAVIES_SUCCESS
chr12	108915990	111086935	+	meta_9733_7374_59341_79600	meta_SART3_UNG_TRPV4_TCTN1	21	3.35879897E-1	DAVIES_SUCCESS
chr12	109176465	109915155	+	meta_54434_83892	meta_SSH1_KCTD10	170	1.80391672E-1	DAVIES_SUCCESS
chr12	109535398	110271212	+	meta_7374_59341	meta_UNG_TRPV4	10	3.12348038E-1	DAVIES_SUCCESS
chr12	123349874	123921264	+	meta_79720_196383	meta_VPS37B_RILPL2	5	5.26611939E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	123640945	123756863	+	meta_10198_8099	meta_MPHOSPH9_CDK2AP1	8	3.60441416E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	21351467	22033508	+	meta_64328_253832	meta_XPO4_ZDHHC20	4	9.47241308E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	21547175	21750741	+	meta_26524_221150	meta_LATS2_SKA3	4	2.17776958E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	37523907	38443939	+	meta_29880_7223	meta_ALG5_TRPC4	8	9.82301171E-1	DAVIES_SUCCESS
chr13	52342128	53050763	+	meta_79758_26586	meta_DHRS12_CKAP2	2	4.8850415E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	95091840	95248511	+	meta_1638_23483	meta_DCT_TGDS	8	2.00963401E-2	DAVIES_SUCCESS
chr13	113344642	115092803	+	meta_23250_7027_283489	meta_ATP11A_TFDP1_CHAMP1	18	8.86786968E-1	DAVIES_SUCCESS
chr14	20443677	21905457	+	meta_81127_57820_84659_57680	meta_OR4K15_CCNB1IP1_RNASE7_CHD8	14	2.71524994E-1	DAVIES_SUCCESS
chr14	20502002	21271036	+	meta_390433_6035	meta_OR4K13_RNASE1	7	5.9861404E-1	DAVIES_SUCCESS
chr14	20502002	21271036	+	meta_390433_91875_6035	meta_OR4K13_TTC5_RNASE1	10	5.485825E-1	DAVIES_SUCCESS
chr14	20502002	21558036	+	meta_390433_91875_6035_55701	meta_OR4K13_TTC5_RNASE1_ARHGEF40	15	5.25131961E-1	DAVIES_SUCCESS
chr14	21269514	21558036	+	meta_6035_55701	meta_RNASE1_ARHGEF40	7	4.84817176E-1	DAVIES_SUCCESS
chr14	21927178	22005337	+	meta_84932_56339_6297	meta_RAB2B_METTL3_SALL2	9	1.70232189E-1	DAVIES_SUCCESS
chr14	21927178	22005337	+	meta_84932_6297	meta_RAB2B_SALL2	9	1.70232189E-1	DAVIES_SUCCESS
chr14	23067146	23504429	+	meta_63874_5693	meta_ABHD4_PSMB5	13	3.60562813E-1	DAVIES_SUCCESS
chr14	23067146	23564823	+	meta_63874_5693_22985	meta_ABHD4_PSMB5_ACIN1	17	2.9892557E-1	DAVIES_SUCCESS
chr14	23340959	23356889	+	meta_26020_161253	meta_LRP10_REM2	1	8.168E-1	NOT_RUN
chr14	23938897	24898731	+	meta_25983_643866	meta_NGDN_CBLN3	14	1.50017862E-5	DAVIES_SUCCESS
chr14	24028776	24594451	+	meta_8906_80344	meta_AP1G2_DCAF11	4	5.00418151E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24608173	24910547	+	meta_51016_23351	meta_EMC9_KHNYN	13	7.91890511E-6	DAVIES_SUCCESS
chr14	24681944	24780576	+	meta_145553_27141	meta_MDP1_CIDEB	2	9.69749905E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	35870715	36278432	+	meta_4792_253959	meta_NFKBIA_RALGAPA1	9	6.23660112E-1	DAVIES_SUCCESS
chr14	51338877	52795322	+	meta_145447_54331_5732	meta_ABHD12B_GNG2_PTGER2	15	7.38895807E-1	DAVIES_SUCCESS
chr14	51338877	53258386	+	meta_145447_54331_5732_64841	meta_ABHD12B_GNG2_PTGER2_GNPNAT1	17	6.74791177E-1	DAVIES_SUCCESS
chr14	54863672	56151302	+	meta_1033_55030_3895	meta_CDKN3_FBXO34_KTN1	5	5.31995833E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64932216	65409623	+	meta_9495_2877	meta_AKAP5_GPX2	2	6.4447537E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	67804580	68283306	+	meta_51382_161145_23503	meta_ATP6V1D_TMEM229B_ZFYVE26	5	9.01696951E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	67920796	68283306	+	meta_161145_23503	meta_TMEM229B_ZFYVE26	4	8.11689072E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75230068	75643349	+	meta_56252_10972	meta_YLPM1_TMED10	15	6.24882879E-2	DAVIES_SUCCESS
chr14	77228234	77857587	+	meta_22846_161394	meta_VASH1_SAMD15	3	1.54038467E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	93389444	93799385	+	meta_1113_55727	meta_CHGA_BTBD7	6	1.95554017E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	95047705	95786245	+	meta_5104_79789	meta_SERPINA5_CLMN	9	7.37857636E-1	DAVIES_SUCCESS
chr14	102783713	102968818	+	meta_55778_9895	meta_ZNF839_TECPR2	10	1.36215478E-1	DAVIES_SUCCESS
chr15	23004683	23086843	+	meta_81614_123606	meta_NIPA2_NIPA1	7	7.39321878E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	34158427	34635362	+	meta_57099_55505	meta_AVEN_NOP10	3	5.99030076E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	34261088	34522352	+	meta_1133_51234	meta_CHRM5_EMC4	8	5.42074859E-1	DAVIES_SUCCESS
chr15	40573644	41059911	+	meta_100131244_2644	meta_ANKRD63_GCHFR	3	7.9292815E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	40823537	41106767	+	meta_90416_84936	meta_C15orf57_ZFYVE19	2	3.16995621E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	41062158	41248717	+	meta_643338_79094	meta_C15orf62_CHAC1	6	4.60388083E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	41601465	42120053	+	meta_11339_23005	meta_OIP5_MAPKBP1	4	5.3071474E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	42140343	43029417	+	meta_51332_146059	meta_SPTBN5_CDAN1	7	1.21034862E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	42140343	44095241	+	meta_51332_146059_9333_25764	meta_SPTBN5_CDAN1_TGM5_HYPK	15	1.93550504E-1	DAVIES_SUCCESS
chr15	42273779	43398286	+	meta_123745_197131	meta_PLA2G4E_UBR1	6	8.64611289E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	43524792	44095241	+	meta_9333_25764	meta_TGM5_HYPK	8	3.36065802E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	45406522	45422075	+	meta_405753_90527	meta_DUOXA2_DUOXA1	1	5.077E-1	NOT_RUN
chr15	45406522	45725327	+	meta_405753_100126311	meta_DUOXA2_MIR147B	2	7.0143765E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	45406522	45725327	+	meta_405753_90527_100126311	meta_DUOXA2_DUOXA1_MIR147B	2	7.0143765E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	51633712	52043650	+	meta_342035_256586	meta_GLDN_LYSMD2	11	5.0797042E-1	DAVIES_SUCCESS
chr15	67358194	67819641	+	meta_4088_145853	meta_SMAD3_C15orf61	158	8.03926271E-1	DAVIES_SUCCESS
chr15	68483042	68549549	+	meta_91860_54982	meta_CALML4_CLN6	3	5.06894918E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	74922898	75017877	+	meta_80153_1543	meta_EDC3_CYP1A1	71	7.24866793E-1	DAVIES_SUCCESS
chr15	90808894	91465815	+	meta_51335_5045_4122	meta_NGRN_FURIN_MAN2A2	116	4.26542714E-1	DAVIES_SUCCESS
chr15	101811213	102359328	+	meta_55829_390649	meta_VIMP_OR4F15	5	6.62610323E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	681011	1662109	+	meta_117166_9742	meta_WFIKKN1_IFT140	7	3.11670883E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1560427	1839192	+	meta_9742_10101	meta_IFT140_NUBP2	8	4.616003E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1560427	2264822	+	meta_9742_10101_283871	meta_IFT140_NUBP2_PGP	9	5.35213053E-1	DAVIES_SUCCESS
chr16	1578741	2390747	+	meta_79652_64223_21	meta_TMEM204_MLST8_ABCA3	7	8.13481244E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1883983	1993294	+	meta_254528_51734	meta_MEIOB_MSRB1	8	7.13331149E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	2028917	3077756	+	meta_124056_84231_79412_79228	meta_NOXO1_TRAF7_KREMEN2_THOC6	9	5.47489879E-1	DAVIES_SUCCESS
chr16	2205798	3077756	+	meta_84231_79228	meta_TRAF7_THOC6	5	5.62588514E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	4012649	4897303	+	meta_115_84656	meta_ADCY9_GLYR1	14	2.24257847E-1	DAVIES_SUCCESS
chr16	4012649	4932363	+	meta_115_29855	meta_ADCY9_UBN1	14	2.24257847E-1	DAVIES_SUCCESS
chr16	11762288	12668146	+	meta_8303_92017	meta_SNN_SNX29	20	2.96141204E-1	DAVIES_SUCCESS
chr16	28303839	28634907	+	meta_388228_6817	meta_SBK1_SULT1A1	63	5.95195433E-1	DAVIES_SUCCESS
chr16	30034654	30457224	+	meta_146378_22928	meta_C16orf92_SEPHS2	12	8.5611739E-1	DAVIES_SUCCESS
chr16	30968614	31489281	+	meta_9739_3684_7041	meta_SETD1A_ITGAM_TGFB1I1	9	8.39368552E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	31271287	31489281	+	meta_3684_7041	meta_ITGAM_TGFB1I1	8	2.06144919E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	55542912	55989943	+	meta_54947_221223	meta_LPCAT2_CES5A	8	3.95269568E-1	DAVIES_SUCCESS
chr16	57496550	57896733	+	meta_5432_3801	meta_POLR2C_KIFC3	5	5.39339061E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	66878281	67978015	+	meta_766_8717_55336_3931	meta_CA7_TRADD_FBXL8_LCAT	27	8.50654156E-1	DAVIES_SUCCESS
chr16	66878281	68344868	+	meta_766_8717_55336_3931_84138	meta_CA7_TRADD_FBXL8_LCAT_SLC7A6OS	55	8.55597941E-1	DAVIES_SUCCESS
