chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	182868999	184006878	+	meta_81626_23127	meta_SHCBP1L_COLGALT2	13	3.60120702E-2	DAVIES_SUCCESS
chr1	200311671	201368669	+	meta_554279_5317_3898	meta_LINC00862_PKP1_LAD1	6	1.76060916E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	203136938	204135465	+	meta_4608_55224_5972	meta_MYBPH_ETNK2_REN	8	5.23794425E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	207494816	207898053	+	meta_1604_1379	meta_CD55_CR1L	11	3.41557441E-1	DAVIES_SUCCESS
chr1	207494816	207968861	+	meta_1604_1379_4179	meta_CD55_CR1L_CD46	14	4.37179474E-1	DAVIES_SUCCESS
chr1	207494816	207968861	+	meta_1604_4179	meta_CD55_CD46	9	7.74515134E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	212537815	212990167	+	meta_55248_128387	meta_TMEM206_TATDN3	4	5.68820966E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	227177565	228336655	+	meta_8476_2987	meta_CDC42BPA_GUK1	11	5.66540446E-2	DAVIES_SUCCESS
chr10	5566923	6159422	+	meta_810_84991	meta_CALML3_RBM17	7	6.709335E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	7792924	8117164	+	meta_22944_2625	meta_KIN_GATA3	4	1.7454271E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	23983674	25351208	+	meta_56243_219670	meta_KIAA1217_ENKUR	19	1.06829517E-1	DAVIES_SUCCESS
chr10	63661012	64431771	+	meta_84159_22891	meta_ARID5B_ZNF365	23	3.95991979E-2	DAVIES_SUCCESS
chr10	91137812	91166244	+	meta_439996_3434	meta_IFIT1B_IFIT1	5	1.31272344E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	92500575	93274520	+	meta_3363_143279	meta_HTR7_HECTD2	4	1.76682035E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	97471535	97698415	+	meta_953_100127889	meta_ENTPD1_C10orf131	4	9.56453378E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	101419262	101945814	+	meta_57089_10613	meta_ENTPD7_ERLIN1	7	1.20940679E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	104162373	104498946	+	meta_5662_118980	meta_PSD_SFXN2	137	2.79366099E-1	DAVIES_SUCCESS
chr10	104238985	105110891	+	meta_10121_84108	meta_ACTR1A_PCGF6	115	6.01962576E-1	DAVIES_SUCCESS
chr10	120794540	121704170	+	meta_8661_11196	meta_EIF3A_SEC23IP	2	8.92739386E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr10	125767181	126107545	+	meta_51363_4942	meta_CHST15_OAT	6	6.71811081E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	193079	1785501	+	meta_147199_55367_81532	meta_SCGB1C1_PIDD_MOB2	20	8.12069859E-1	DAVIES_SUCCESS
chr11	2425745	3253616	+	meta_29850_116534	meta_TRPM5_MRGPRE	76	2.68087592E-1	DAVIES_SUCCESS
chr11	5269501	5667011	+	meta_3048_79339	meta_HBG2_OR51B4	20	1.8868557E-1	DAVIES_SUCCESS
chr11	5269501	6632099	+	meta_3048_3611	meta_HBG2_ILK	23	2.41286541E-1	DAVIES_SUCCESS
chr11	5528529	6129968	+	meta_50613_196335	meta_UBQLN3_OR56B4	6	2.12692917E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	5617330	6502709	+	meta_117854_196335_23647	meta_TRIM6_OR56B4_ARFIP2	10	2.32401784E-1	DAVIES_SUCCESS
chr11	6023280	6633475	+	meta_120793_6881	meta_OR56A4_TAF10	4	7.95009571E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	6129008	6502709	+	meta_196335_23647	meta_OR56B4_ARFIP2	6	1.65505983E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	6502676	6898850	+	meta_26515_283297	meta_TIMM10B_OR10A4	4	2.62345906E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	46878267	47374253	+	meta_4038_4607	meta_LRP4_MYBPC3	214	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr11	46878267	47606115	+	meta_4038_4607_4722	meta_LRP4_MYBPC3_NDUFS3	259	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr11	47236492	47574792	+	meta_1643_10658	meta_DDB2_CELF1	192	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr11	55587105	56044095	+	meta_219438_390155	meta_OR5D18_OR5T1	2	6.0641077E-4	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	62201013	62359109	+	meta_79026_64852	meta_AHNAK_TUT1	6	5.34144548E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	62201013	62441162	+	meta_79026_64852_790955	meta_AHNAK_TUT1_C11orf83	6	5.34144548E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	62380212	62997124	+	meta_6094_387601	meta_ROM1_SLC22A25	5	3.27032078E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	63742078	66051685	+	meta_1351_10938_387778_23649_254263	meta_COX8A_EHD1_SPDYC_POLA2_CNIH2	9	9.58483486E-3	DAVIES_SUCCESS
chr11	66330934	67276199	+	meta_8722_10263	meta_CTSF_CDK2AP2	3	3.05177393E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	67118235	67380012	+	meta_57804_4723	meta_POLD4_NDUFV1	2	4.78281184E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	67118235	67801448	+	meta_57804_100616403	meta_POLD4_MIR4691	2	5.92564348E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	71164216	72145724	+	meta_55191_81570	meta_NADSYN1_CLPB	7	1.07660196E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	71713910	71955220	+	meta_4926_401	meta_NUMA1_PHOX2A	4	3.33367158E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	88026759	89322779	+	meta_1075_50507	meta_CTSC_NOX4	4	3.37874378E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116660085	116694011	+	meta_116519_337	meta_APOA5_APOA4	117	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr11	117298488	118550381	+	meta_57453_11181	meta_DSCAML1_TREH	14	6.279408E-4	DAVIES_SUCCESS
chr11	118209788	118550381	+	meta_915_11181	meta_CD3D_TREH	6	4.1122286E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6560884	+	meta_928_939	meta_CD9_CD27	8	8.64390276E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6939175	+	meta_928_27239	meta_CD9_GPR162	5	6.97098679E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6309481	6939175	+	meta_928_939_27239	meta_CD9_CD27_GPR162	9	8.72085358E-1	DAVIES_SUCCESS
chr12	6802956	7261869	+	meta_196500_83461_51279	meta_PIANP_CDCA3_C1RL	5	4.42978455E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6953962	7261869	+	meta_83461_51279	meta_CDCA3_C1RL	2	4.71645376E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	14927269	15038853	+	meta_55766_4256	meta_H2AFJ_MGP	3	4.52926267E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	20522178	21548371	+	meta_5139_6579	meta_PDE3A_SLCO1A2	35	2.45097729E-3	DAVIES_SUCCESS
chr12	20522178	21810789	+	meta_5139_3945	meta_PDE3A_LDHB	20	2.12661726E-4	DAVIES_SUCCESS
chr12	49082240	49182820	+	meta_904_112	meta_CCNT1_ADCY6	3	9.32955601E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49952085	49999433	+	meta_10445_84070	meta_MCRS1_FAM186B	2	2.04421602E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55758894	56694175	+	meta_390323_1606_1431	meta_OR6C75_DGKA_CS	15	5.53353706E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55794312	56756583	+	meta_403282_319	meta_OR6C65_APOF	5	9.16075007E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56030675	57181574	+	meta_121130_4327_8630	meta_OR10P1_MMP19_HSD17B6	10	8.76891737E-1	DAVIES_SUCCESS
chr12	56229213	57181574	+	meta_4327_8630	meta_MMP19_HSD17B6	7	8.08164083E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56324945	56360496	+	meta_1606_6490	meta_DGKA_PMEL	1	2.105E-2	NOT_RUN
chr12	56324945	56694175	+	meta_1606_1431	meta_DGKA_CS	14	5.05152247E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56665482	57634475	+	meta_1431_56901	meta_CS_NDUFA4L2	17	5.8735365E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57628685	57866047	+	meta_56901_2735	meta_NDUFA4L2_GLI1	11	1.54008503E-4	DAVIES_SUCCESS
chr12	57866037	58027022	+	meta_64333_2583	meta_ARHGAP9_B4GALNT1	14	1.16843073E-5	DAVIES_SUCCESS
chr12	57910370	58135944	+	meta_1649_116986	meta_DDIT3_AGAP2	2	2.18861401E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57910370	58154193	+	meta_1649_116986_92979	meta_DDIT3_AGAP2_MARCH9	3	2.04575057E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	91497231	91576806	+	meta_4060_1634	meta_LUM_DCN	1	5.644E-2	NOT_RUN
chr12	105724413	107380944	+	meta_387882_255394_80298	meta_C12orf75_TCP11L2_MTERFD3	9	6.43790312E-1	DAVIES_SUCCESS
chr12	108915990	111086935	+	meta_9733_7374_59341_79600	meta_SART3_UNG_TRPV4_TCTN1	21	6.18282201E-1	DAVIES_SUCCESS
chr12	109176465	109915155	+	meta_54434_83892	meta_SSH1_KCTD10	170	2.39464823E-4	DAVIES_SUCCESS
chr12	109535398	110271212	+	meta_7374_59341	meta_UNG_TRPV4	10	6.01601172E-1	DAVIES_SUCCESS
chr12	123349874	123921264	+	meta_79720_196383	meta_VPS37B_RILPL2	5	1.62824599E-6	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	123640945	123756863	+	meta_10198_8099	meta_MPHOSPH9_CDK2AP1	8	2.21035856E-10	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	21351467	22033508	+	meta_64328_253832	meta_XPO4_ZDHHC20	4	9.28918854E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	21547175	21750741	+	meta_26524_221150	meta_LATS2_SKA3	4	3.28963359E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	37523907	38443939	+	meta_29880_7223	meta_ALG5_TRPC4	8	3.9655877E-1	DAVIES_SUCCESS
chr13	52342128	53050763	+	meta_79758_26586	meta_DHRS12_CKAP2	2	8.25738594E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	95091840	95248511	+	meta_1638_23483	meta_DCT_TGDS	8	3.50080397E-1	DAVIES_SUCCESS
chr13	113344642	115092803	+	meta_23250_7027_283489	meta_ATP11A_TFDP1_CHAMP1	18	4.12114189E-1	DAVIES_SUCCESS
chr14	20443677	21905457	+	meta_81127_57820_84659_57680	meta_OR4K15_CCNB1IP1_RNASE7_CHD8	14	2.55731182E-1	DAVIES_SUCCESS
chr14	20502002	21271036	+	meta_390433_6035	meta_OR4K13_RNASE1	7	6.62530445E-1	DAVIES_SUCCESS
chr14	20502002	21271036	+	meta_390433_91875_6035	meta_OR4K13_TTC5_RNASE1	10	7.81088504E-1	DAVIES_SUCCESS
chr14	20502002	21558036	+	meta_390433_91875_6035_55701	meta_OR4K13_TTC5_RNASE1_ARHGEF40	15	4.34029177E-1	DAVIES_SUCCESS
chr14	21269514	21558036	+	meta_6035_55701	meta_RNASE1_ARHGEF40	7	1.81897255E-1	DAVIES_SUCCESS
chr14	21927178	22005337	+	meta_84932_56339_6297	meta_RAB2B_METTL3_SALL2	9	7.41081732E-1	DAVIES_SUCCESS
chr14	21927178	22005337	+	meta_84932_6297	meta_RAB2B_SALL2	9	7.41081732E-1	DAVIES_SUCCESS
chr14	23067146	23504429	+	meta_63874_5693	meta_ABHD4_PSMB5	13	9.35657976E-1	DAVIES_SUCCESS
chr14	23067146	23564823	+	meta_63874_5693_22985	meta_ABHD4_PSMB5_ACIN1	17	9.52764969E-1	DAVIES_SUCCESS
chr14	23340959	23356889	+	meta_26020_161253	meta_LRP10_REM2	1	2.036E-1	NOT_RUN
chr14	23938897	24898731	+	meta_25983_643866	meta_NGDN_CBLN3	14	4.42699486E-1	DAVIES_SUCCESS
chr14	24028776	24594451	+	meta_8906_80344	meta_AP1G2_DCAF11	4	8.12731768E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24608173	24910547	+	meta_51016_23351	meta_EMC9_KHNYN	13	3.97331518E-1	DAVIES_SUCCESS
chr14	24681944	24780576	+	meta_145553_27141	meta_MDP1_CIDEB	2	6.99847594E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	35870715	36278432	+	meta_4792_253959	meta_NFKBIA_RALGAPA1	9	5.55358198E-1	DAVIES_SUCCESS
chr14	51338877	52795322	+	meta_145447_54331_5732	meta_ABHD12B_GNG2_PTGER2	15	1.46657686E-1	DAVIES_SUCCESS
chr14	51338877	53258386	+	meta_145447_54331_5732_64841	meta_ABHD12B_GNG2_PTGER2_GNPNAT1	17	2.23428382E-1	DAVIES_SUCCESS
chr14	54863672	56151302	+	meta_1033_55030_3895	meta_CDKN3_FBXO34_KTN1	5	3.50833092E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64932216	65409623	+	meta_9495_2877	meta_AKAP5_GPX2	2	8.03202539E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	67804580	68283306	+	meta_51382_161145_23503	meta_ATP6V1D_TMEM229B_ZFYVE26	5	6.76117483E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	67920796	68283306	+	meta_161145_23503	meta_TMEM229B_ZFYVE26	4	7.06576209E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75230068	75643349	+	meta_56252_10972	meta_YLPM1_TMED10	15	6.62451262E-2	DAVIES_SUCCESS
chr14	77228234	77857587	+	meta_22846_161394	meta_VASH1_SAMD15	3	6.23980673E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	93389444	93799385	+	meta_1113_55727	meta_CHGA_BTBD7	6	6.95382454E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	95047705	95786245	+	meta_5104_79789	meta_SERPINA5_CLMN	9	2.63450204E-1	DAVIES_SUCCESS
chr14	102783713	102968818	+	meta_55778_9895	meta_ZNF839_TECPR2	10	3.99231287E-2	DAVIES_SUCCESS
chr15	23004683	23086843	+	meta_81614_123606	meta_NIPA2_NIPA1	7	8.73845705E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	34158427	34635362	+	meta_57099_55505	meta_AVEN_NOP10	3	2.27126377E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	34261088	34522352	+	meta_1133_51234	meta_CHRM5_EMC4	8	2.80581362E-2	DAVIES_SUCCESS
chr15	40573644	41059911	+	meta_100131244_2644	meta_ANKRD63_GCHFR	3	1.70447615E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	40823537	41106767	+	meta_90416_84936	meta_C15orf57_ZFYVE19	2	5.72767981E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	41062158	41248717	+	meta_643338_79094	meta_C15orf62_CHAC1	6	3.44932429E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	41601465	42120053	+	meta_11339_23005	meta_OIP5_MAPKBP1	4	2.75626171E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	42140343	43029417	+	meta_51332_146059	meta_SPTBN5_CDAN1	7	8.05826934E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	42140343	44095241	+	meta_51332_146059_9333_25764	meta_SPTBN5_CDAN1_TGM5_HYPK	15	3.54275116E-2	DAVIES_SUCCESS
chr15	42273779	43398286	+	meta_123745_197131	meta_PLA2G4E_UBR1	6	2.97076147E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	43524792	44095241	+	meta_9333_25764	meta_TGM5_HYPK	8	6.34331456E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	45406522	45422075	+	meta_405753_90527	meta_DUOXA2_DUOXA1	1	9.51400001E-1	NOT_RUN
chr15	45406522	45725327	+	meta_405753_100126311	meta_DUOXA2_MIR147B	2	6.79115638E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	45406522	45725327	+	meta_405753_90527_100126311	meta_DUOXA2_DUOXA1_MIR147B	2	6.79115638E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	51633712	52043650	+	meta_342035_256586	meta_GLDN_LYSMD2	11	6.86890864E-2	DAVIES_SUCCESS
chr15	67358194	67819641	+	meta_4088_145853	meta_SMAD3_C15orf61	158	6.09735205E-1	DAVIES_SUCCESS
chr15	68483042	68549549	+	meta_91860_54982	meta_CALML4_CLN6	3	4.16053847E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	74922898	75017877	+	meta_80153_1543	meta_EDC3_CYP1A1	71	8.52182712E-1	DAVIES_SUCCESS
chr15	90808894	91465815	+	meta_51335_5045_4122	meta_NGRN_FURIN_MAN2A2	116	1.91372274E-1	DAVIES_SUCCESS
chr15	101811213	102359328	+	meta_55829_390649	meta_VIMP_OR4F15	5	5.77846073E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	681011	1662109	+	meta_117166_9742	meta_WFIKKN1_IFT140	7	1.44647354E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1560427	1839192	+	meta_9742_10101	meta_IFT140_NUBP2	8	1.0264015E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1560427	2264822	+	meta_9742_10101_283871	meta_IFT140_NUBP2_PGP	9	1.89671789E-2	DAVIES_SUCCESS
chr16	1578741	2390747	+	meta_79652_64223_21	meta_TMEM204_MLST8_ABCA3	7	2.42834946E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	1883983	1993294	+	meta_254528_51734	meta_MEIOB_MSRB1	8	6.08278605E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	2028917	3077756	+	meta_124056_84231_79412_79228	meta_NOXO1_TRAF7_KREMEN2_THOC6	9	2.05607233E-2	DAVIES_SUCCESS
chr16	2205798	3077756	+	meta_84231_79228	meta_TRAF7_THOC6	5	6.95108747E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	4012649	4897303	+	meta_115_84656	meta_ADCY9_GLYR1	14	8.2425702E-1	DAVIES_SUCCESS
chr16	4012649	4932363	+	meta_115_29855	meta_ADCY9_UBN1	14	8.2425702E-1	DAVIES_SUCCESS
chr16	11762288	12668146	+	meta_8303_92017	meta_SNN_SNX29	20	2.61497441E-3	DAVIES_SUCCESS
chr16	28303839	28634907	+	meta_388228_6817	meta_SBK1_SULT1A1	64	1.00191047E-1	DAVIES_SUCCESS
chr16	30034654	30457224	+	meta_146378_22928	meta_C16orf92_SEPHS2	12	4.0554713E-1	DAVIES_SUCCESS
chr16	30968614	31489281	+	meta_9739_3684_7041	meta_SETD1A_ITGAM_TGFB1I1	9	1.14216381E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	31271287	31489281	+	meta_3684_7041	meta_ITGAM_TGFB1I1	8	1.17609022E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	55542912	55989943	+	meta_54947_221223	meta_LPCAT2_CES5A	8	2.90078172E-1	DAVIES_SUCCESS
chr16	57496550	57896733	+	meta_5432_3801	meta_POLR2C_KIFC3	5	2.19400487E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	66878281	67978015	+	meta_766_8717_55336_3931	meta_CA7_TRADD_FBXL8_LCAT	27	1.28008715E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr16	66878281	68344868	+	meta_766_8717_55336_3931_84138	meta_CA7_TRADD_FBXL8_LCAT_SLC7A6OS	55	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
