chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	8384389	9148510	+	meta_50651_6518	meta_SLC45A1_SLC2A5	4	8.02650068E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	8384389	9674935	+	meta_50651_6518_199953	meta_SLC45A1_SLC2A5_TMEM201	6	3.88414261E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9097004	9674935	+	meta_6518_199953	meta_SLC2A5_TMEM201	4	8.72630726E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9097004	9674935	+	meta_6518_9563_199953	meta_SLC2A5_H6PD_TMEM201	5	1.200076E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9097004	10003427	+	meta_6518_84328	meta_SLC2A5_LZIC	3	2.33593901E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9294862	9674935	+	meta_9563_199953	meta_H6PD_TMEM201	3	1.18330599E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	10003485	10690815	+	meta_64802_1325_5195	meta_NMNAT1_CORT_PEX14	10	2.2004201E-1	DAVIES_SUCCESS
chr1	10003485	10690815	+	meta_64802_5195	meta_NMNAT1_PEX14	9	2.20378766E-1	DAVIES_SUCCESS
chr1	10093040	10532613	+	meta_10277_1676	meta_UBE4B_DFFA	8	4.55331383E-1	DAVIES_SUCCESS
chr1	10093040	10690815	+	meta_10277_5195	meta_UBE4B_PEX14	13	4.26976077E-1	DAVIES_SUCCESS
chr1	11866152	12727097	+	meta_1185_4879_343066	meta_CLCN6_NPPB_AADACL4	257	1.45017714E-1	DAVIES_SUCCESS
chr1	11905766	12727097	+	meta_4878_4879_343066	meta_NPPA_NPPB_AADACL4	169	1.80861148E-1	DAVIES_SUCCESS
chr1	11917520	11986485	+	meta_4879_90231	meta_NPPB_KIAA2013	148	1.83949286E-1	DAVIES_SUCCESS
chr1	11917520	12727097	+	meta_4879_343066	meta_NPPB_AADACL4	149	1.82949414E-1	DAVIES_SUCCESS
chr1	13801444	14151574	+	meta_126755_7799	meta_LRRC38_PRDM2	6	8.07901186E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	14925212	15817895	+	meta_23254_51032	meta_KAZN_CELA2B	13	1.42450447E-1	DAVIES_SUCCESS
chr1	14925212	16400127	+	meta_23254_51032_348487	meta_KAZN_CELA2B_FAM131C	14	1.5499562E-1	DAVIES_SUCCESS
chr1	15479027	16763919	+	meta_55092_79180_374955	meta_TMEM51_EFHD2_SPATA21	10	2.81847087E-1	DAVIES_SUCCESS
chr1	15736390	16763919	+	meta_79180_374955	meta_EFHD2_SPATA21	9	2.49800659E-1	DAVIES_SUCCESS
chr1	15764937	15817895	+	meta_11330_51032	meta_CTRC_CELA2B	7	1.8834259E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	15817323	16061264	+	meta_842_23207	meta_CASP9_PLEKHM2	6	7.35933811E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	15853351	17299474	+	meta_23341_7709_9696	meta_DNAJC16_ZBTB17_CROCC	8	7.4011797E-2	DAVIES_SUCCESS
chr1	16010826	16113084	+	meta_23207_54751	meta_PLEKHM2_FBLIM1	6	7.65743337E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16068986	16400127	+	meta_388595_348487	meta_TMEM82_FAM131C	3	2.2570584E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16355620	16400127	+	meta_1188_348487	meta_CLCNKB_FAM131C	2	3.18426251E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16524598	17572501	+	meta_128272_26099_29943	meta_ARHGEF19_SZRD1_PADI1	11	9.29669835E-2	DAVIES_SUCCESS
chr1	16693524	17572501	+	meta_26099_29943	meta_SZRD1_PADI1	8	1.84792175E-1	DAVIES_SUCCESS
chr1	17066767	17308081	+	meta_9696_4237	meta_CROCC_MFAP2	6	2.80507826E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17066767	17445948	+	meta_9696_11240	meta_CROCC_PADI2	8	2.21577325E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17066767	17445948	+	meta_9696_4237_11240	meta_CROCC_MFAP2_PADI2	8	2.21577325E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17300998	17445948	+	meta_4237_11240	meta_MFAP2_PADI2	7	2.88856851E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17634689	18153558	+	meta_23569_81569	meta_PADI4_ACTL8	3	1.90079074E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	18434239	19075360	+	meta_84966_5081	meta_IGSF21_PAX7	12	5.05010267E-1	DAVIES_SUCCESS
chr1	18807423	19229293	+	meta_127707_8659	meta_KLHDC7A_ALDH4A1	2	5.81478425E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	18807423	20141771	+	meta_127707_8659_54546	meta_KLHDC7A_ALDH4A1_RNF186	4	7.74534656E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	19536746	+	meta_8659_23352	meta_ALDH4A1_UBR4	5	8.46952391E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	19812066	+	meta_8659_832	meta_ALDH4A1_CAPZB	6	4.62872781E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	20141771	+	meta_8659_54546	meta_ALDH4A1_RNF186	3	8.11327143E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	20418394	+	meta_8659_832_5322	meta_ALDH4A1_CAPZB_PLA2G5	8	5.2648943E-1	DAVIES_SUCCESS
chr1	19542157	19812066	+	meta_23065_832	meta_EMC1_CAPZB	10	6.41863961E-1	DAVIES_SUCCESS
chr1	19665266	19984949	+	meta_832_4681	meta_CAPZB_NBL1	7	5.02932483E-1	DAVIES_SUCCESS
chr1	19665266	20812728	+	meta_832_55450	meta_CAPZB_CAMK2N1	6	4.55346012E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20439142	21503381	+	meta_26279_55450_8672	meta_PLA2G2D_CAMK2N1_EIF4G3	7	1.37194414E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20512577	20945400	+	meta_127733_978	meta_UBXN10_CDA	6	3.83467598E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20808883	21503381	+	meta_55450_8672	meta_CAMK2N1_EIF4G3	6	1.05636152E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21543739	21811393	+	meta_1889_84224	meta_ECE1_NBPF3	6	1.30029752E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21766582	22470385	+	meta_84224_54361	meta_NBPF3_WNT4	5	8.45097788E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22963117	24438665	+	meta_712_3352_55616_127294	meta_C1QA_HTR1D_ASAP3_MYOM3	16	1.21418735E-1	DAVIES_SUCCESS
chr1	22979681	23811057	+	meta_713_55616	meta_C1QB_ASAP3	8	6.21671848E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23518387	23811057	+	meta_3352_55616	meta_HTR1D_ASAP3	8	4.08491245E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23707554	24438665	+	meta_6920_6924_127294	meta_TCEA3_TCEB3_MYOM3	15	2.26339189E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_57185	meta_TCEA3_NIPAL3	12	1.15254118E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_58985_57185	meta_TCEA3_IL22RA1_NIPAL3	19	2.58466258E-1	DAVIES_SUCCESS
chr1	24122088	24165110	+	meta_2582_3155	meta_GALE_HMGCL	1	6.463E-1	NOT_RUN
chr1	24128366	25170815	+	meta_3155_11123_25932	meta_HMGCL_RCAN3_CLIC4	8	8.7007465E-1	DAVIES_SUCCESS
chr1	24382530	25170815	+	meta_127294_11123_25932	meta_MYOM3_RCAN3_CLIC4	14	9.72414919E-1	DAVIES_SUCCESS
chr1	24683488	26232945	+	meta_90529_25949_100500808	meta_STPG1_SYF2_MIR3917	15	1.12414137E-3	DAVIES_SUCCESS
chr1	24969593	25559013	+	meta_10250_25949	meta_SRRM1_SYF2	10	1.67958901E-3	DAVIES_SUCCESS
chr1	24969593	25664656	+	meta_10250_25949_57035	meta_SRRM1_SYF2_C1orf63	19	1.66256033E-7	DAVIES_SUCCESS
chr1	24969593	26232945	+	meta_10250_25949_100500808	meta_SRRM1_SYF2_MIR3917	13	9.2097975E-4	DAVIES_SUCCESS
chr1	25548766	25664656	+	meta_25949_57035	meta_SYF2_C1orf63	18	1.58255053E-7	DAVIES_SUCCESS
chr1	25548766	26232945	+	meta_25949_100500808	meta_SYF2_MIR3917	12	8.28128887E-4	DAVIES_SUCCESS
chr1	25943958	27108601	+	meta_57134_8289	meta_MAN1C1_ARID1A	18	1.7075508E-6	DAVIES_SUCCESS
chr1	26286257	26647014	+	meta_5051_1043	meta_PAFAH2_CD52	4	1.25559523E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26485510	26608013	+	meta_79927_83442	meta_FAM110D_SH3BGRL3	5	2.61501236E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26496387	26699266	+	meta_51042_257101	meta_ZNF593_ZNF683	7	1.98371887E-2	DAVIES_SUCCESS
chr1	26503980	26797795	+	meta_10256_79947	meta_CNKSR1_DHDDS	7	1.28356798E-2	DAVIES_SUCCESS
chr1	26606212	26901520	+	meta_83442_6195	meta_SH3BGRL3_RPS6KA1	5	2.317238E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26644410	27481621	+	meta_1043_79727_6548	meta_CD52_LIN28A_SLC9A1	6	8.95769503E-6	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26644410	27701315	+	meta_1043_6195_8547	meta_CD52_RPS6KA1_FCN3	6	5.36080422E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27331510	27680423	+	meta_115572_84958	meta_FAM46B_SYTL1	3	7.46333898E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27331510	28415148	+	meta_115572_84958_2140	meta_FAM46B_SYTL1_EYA3	5	2.23929174E-7	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27561006	28285663	+	meta_23038_6118_27293	meta_WDTC1_RPA2_SMPDL3B	4	3.49562927E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	28213193	+	meta_84958_9473	meta_SYTL1_THEMIS2	2	5.10943913E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	28294604	+	meta_84958_55113	meta_SYTL1_XKR8	2	5.45782326E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_4985	meta_SYTL1_XKR8_OPRD1	5	8.14562666E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_54797_6883_4985	meta_SYTL1_XKR8_MED18_TAF12_OPRD1	9	9.44811571E-1	DAVIES_SUCCESS
chr1	28199054	28921088	+	meta_9473_115273	meta_THEMIS2_RAB42	2	5.49610258E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28199054	29508637	+	meta_9473_27293_115273_399474_6429	meta_THEMIS2_SMPDL3B_RAB42_TMEM200B_SRSF4	5	6.97203771E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28286503	29190208	+	meta_55113_4985	meta_XKR8_OPRD1	4	7.22217596E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28585962	28662478	+	meta_83667_54797	meta_SESN2_MED18	2	6.27801566E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28585962	29450421	+	meta_83667_54797_399474	meta_SESN2_MED18_TMEM200B	4	7.93062492E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28655512	29190208	+	meta_54797_6883_4985	meta_MED18_TAF12_OPRD1	7	9.51295948E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28655512	29450421	+	meta_54797_399474	meta_MED18_TMEM200B	4	7.93062492E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28929608	29190208	+	meta_6883_4985	meta_TAF12_OPRD1	5	9.42845153E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	29063132	29653325	+	meta_51441_2035_10076	meta_YTHDF2_EPB41_PTPRU	9	9.62879045E-1	DAVIES_SUCCESS
chr1	29474249	29653325	+	meta_6429_10076	meta_SRSF4_PTPRU	4	9.08526866E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31184123	32169768	+	meta_4146_1307	meta_MATN1_COL16A1	3	8.98579981E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31205314	31381480	+	meta_7805_9672	meta_LAPTM5_SDC3	6	9.70135329E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31205314	31712734	+	meta_7805_79570	meta_LAPTM5_NKAIN1	4	9.65428383E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31205314	31712734	+	meta_7805_9672_79570	meta_LAPTM5_SDC3_NKAIN1	8	9.87569306E-1	DAVIES_SUCCESS
chr1	31342312	31769644	+	meta_9672_9410	meta_SDC3_SNRNP40	6	9.55254754E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31769841	31845923	+	meta_51538_2170	meta_ZCCHC17_FABP3	2	7.1767944E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31882411	32403988	+	meta_347735_3061_553115_8073	meta_SERINC2_HCRTR1_PEF1_PTP4A2	4	8.65799235E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33546713	35261348	+	meta_113451_127540_2701	meta_ADC_HMGB4_GJA4	7	8.52318357E-1	DAVIES_SUCCESS
chr1	34326075	35261348	+	meta_127540_2701	meta_HMGB4_GJA4	6	7.64156375E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35649200	36916086	+	meta_6421_192670_79729_127700	meta_SFPQ_AGO4_SH3D21_OSCP1	7	1.28134953E-1	DAVIES_SUCCESS
chr1	36396318	36916086	+	meta_192669_127700	meta_AGO3_OSCP1	4	5.70245801E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36690016	36916086	+	meta_9967_127700	meta_THRAP3_OSCP1	4	4.01795517E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36859030	38273865	+	meta_84967_64960_2899_64769_79693	meta_LSM10_MRPS15_GRIK3_MEAF6_YRDC	13	7.51030043E-1	DAVIES_SUCCESS
chr1	37955560	38273865	+	meta_64769_79693	meta_MEAF6_YRDC	2	9.51931915E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	37955560	38275126	+	meta_64769_55143_127687	meta_MEAF6_CDCA8_C1orf122	6	9.96915514E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	38032412	38100595	+	meta_29889_284654	meta_GNL2_RSPO1	3	9.97051895E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	38076950	38157888	+	meta_284654_54955	meta_RSPO1_C1orf109	5	9.93145341E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	38158072	38490497	+	meta_55143_51118	meta_CDCA8_UTP11L	9	8.47936679E-1	DAVIES_SUCCESS
chr1	38268613	38490497	+	meta_79693_51118	meta_YRDC_UTP11L	6	6.37226416E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	39351478	40042521	+	meta_54933_8761	meta_RHBDL2_PABPC4	7	3.39120874E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	39351478	41707815	+	meta_54933_4610_9132_22955	meta_RHBDL2_MYCL1_KCNQ4_SCMH1	9	9.22514166E-2	DAVIES_SUCCESS
chr1	39547088	39995541	+	meta_23499_353500	meta_MACF1_BMP8A	23	8.03033805E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_10450_84879	meta_MACF1_BMP8A_PPIE_MFSD2A	27	8.06664084E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_84879	meta_MACF1_BMP8A_MFSD2A	26	7.73734316E-1	DAVIES_SUCCESS
chr1	39547088	40759856	+	meta_23499_353500_84879_10269	meta_MACF1_BMP8A_MFSD2A_ZMPSTE24	27	7.87592344E-1	DAVIES_SUCCESS
chr1	39547088	40783060	+	meta_23499_353500_1298	meta_MACF1_BMP8A_COL9A2	25	8.500087E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_64064_84879	meta_BMP8A_OXCT2_MFSD2A	14	6.55840227E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_84879	meta_BMP8A_MFSD2A	13	5.93015638E-1	DAVIES_SUCCESS
chr1	40026484	41131324	+	meta_8761_6018_9783	meta_PABPC4_RLF_RIMS3	10	7.33188236E-1	DAVIES_SUCCESS
chr1	40144644	41131324	+	meta_51440_6018_9783	meta_HPCAL4_RLF_RIMS3	9	4.40699977E-1	DAVIES_SUCCESS
chr1	40144644	41131324	+	meta_51440_9783	meta_HPCAL4_RIMS3	7	3.05763187E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_127396_9783_9132_200172	meta_HPCAL4_ZNF684_RIMS3_KCNQ4_SLFNL1	10	1.34301904E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_6018_9783_200172	meta_HPCAL4_RLF_RIMS3_SLFNL1	10	4.58446035E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_9783_9132_200172	meta_HPCAL4_RIMS3_KCNQ4_SLFNL1	10	1.34301904E-1	DAVIES_SUCCESS
chr1	40204516	40538321	+	meta_10450_10487	meta_PPIE_CAP1	3	7.07400633E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	40361095	41950344	+	meta_4610_9132_22955_1907	meta_MYCL1_KCNQ4_SCMH1_EDN2	10	1.72605905E-1	DAVIES_SUCCESS
chr1	40506254	40759856	+	meta_10487_10269	meta_CAP1_ZMPSTE24	3	5.80648414E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	40627040	41131324	+	meta_6018_9783	meta_RLF_RIMS3	4	9.44843537E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41306124	+	meta_9783_9132	meta_RIMS3_KCNQ4	4	1.85718961E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41328018	+	meta_9783_163732	meta_RIMS3_CITED4	4	1.85718961E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41328018	+	meta_9783_9132_163732	meta_RIMS3_KCNQ4_CITED4	4	1.85718961E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41487427	+	meta_9783_9132_200172	meta_RIMS3_KCNQ4_SLFNL1	5	2.1927632E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41249683	41328018	+	meta_9132_163732	meta_KCNQ4_CITED4	2	4.92018669E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41249683	41707815	+	meta_9132_22955	meta_KCNQ4_SCMH1	7	1.21750017E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41481268	41950344	+	meta_200172_1907	meta_SLFNL1_EDN2	3	6.03265682E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41972035	43318146	+	meta_59269_51058	meta_HIVEP3_ZNF691	16	2.08167895E-1	DAVIES_SUCCESS
chr1	42642209	42889900	+	meta_22887_284716	meta_FOXJ3_RIMKLA	8	5.46785361E-1	DAVIES_SUCCESS
chr1	42642209	43232755	+	meta_22887_64175	meta_FOXJ3_LEPRE1	7	3.87580366E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	42929024	43739673	+	meta_728621_128218	meta_CCDC30_TMEM125	7	5.05512486E-1	DAVIES_SUCCESS
chr1	43391045	44456843	+	meta_6513_9048_1802_533_8704	meta_SLC2A1_ARTN_DPH2_ATP6V0B_B4GALT2	11	7.04878813E-1	DAVIES_SUCCESS
chr1	44398991	45272957	+	meta_9048_9670_343521	meta_ARTN_IPO13_TCTEX1D4	4	2.77771791E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	44435652	44443972	+	meta_1802_533	meta_DPH2_ATP6V0B	1	3.808E-1	NOT_RUN
chr1	44435652	44456843	+	meta_1802_533_8704	meta_DPH2_ATP6V0B_B4GALT2	3	4.84414916E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	44435652	45672250	+	meta_1802_1263_57643	meta_DPH2_PLK3_ZSWIM5	7	3.96707069E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	44440601	45233438	+	meta_533_6536_11004	meta_ATP6V0B_SLC6A9_KIF2C	6	1.66861819E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	44457171	45233438	+	meta_6536_11004	meta_SLC6A9_KIF2C	6	1.66861819E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45241245	45809650	+	meta_6202_114034	meta_RPS8_TOE1	6	3.46904923E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45241245	47779819	+	meta_6202_114034_10327_60313_55624_6886_6491	meta_RPS8_TOE1_AKR1A1_GPBP1L1_POMGNT1_TAL1_STIL	11	4.65676727E-1	DAVIES_SUCCESS
chr1	45249256	46089731	+	meta_266675_149483	meta_BEST4_CCDC17	4	1.67892895E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45271585	46035723	+	meta_343521_10327	meta_TCTEX1D4_AKR1A1	4	3.16549964E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45271585	46685977	+	meta_343521_4595_114034_10327_60313_55624	meta_TCTEX1D4_MUTYH_TOE1_AKR1A1_GPBP1L1_POMGNT1	9	4.01455228E-1	DAVIES_SUCCESS
chr1	45468219	46089731	+	meta_79654_149483	meta_HECTD3_CCDC17	4	1.90942904E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46035723	+	meta_4595_10327	meta_MUTYH_AKR1A1	4	6.65670556E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46152302	+	meta_4595_114034_25974_10327_60313	meta_MUTYH_TOE1_MMACHC_AKR1A1_GPBP1L1	5	4.35666281E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46501796	+	meta_4595_114034_25974_10327_60313_23139	meta_MUTYH_TOE1_MMACHC_AKR1A1_GPBP1L1_MAST2	9	3.76309035E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46501796	+	meta_4595_25974_10327_60313_23139	meta_MUTYH_MMACHC_AKR1A1_GPBP1L1_MAST2	9	3.76309035E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46035723	+	meta_25974_10327	meta_MMACHC_AKR1A1	1	7.766E-1	NOT_RUN
chr1	45965855	46152302	+	meta_25974_10327_60313	meta_MMACHC_AKR1A1_GPBP1L1	2	2.78869749E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46152302	+	meta_25974_60313	meta_MMACHC_GPBP1L1	2	2.78869749E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46501796	+	meta_25974_23139	meta_MMACHC_MAST2	5	3.65727628E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	46016454	46152302	+	meta_10327_60313	meta_AKR1A1_GPBP1L1	2	2.78869749E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	51433607	51739119	+	meta_1031_26994	meta_CDKN2C_RNF11	3	1.67533203E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	51752929	52456436	+	meta_22996_5865	meta_TTC39A_RAB3B	3	4.10460087E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52042850	52302074	+	meta_114883_100313892	meta_OSBPL9_MIR761	2	8.51671992E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	53074723	+	meta_100313892_2882	meta_MIR761_GPX7	5	9.65806541E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	53517289	+	meta_100313892_79699_6342	meta_MIR761_ZYG11B_SCP2	3	3.1676783E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	54684056	+	meta_100313892_2882_54987_51253	meta_MIR761_GPX7_C1orf123_MRPL37	7	9.65565212E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52870218	53679869	+	meta_84950_1376	meta_PRPF38A_CPT2	5	7.88408361E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	53068042	54355487	+	meta_2882_54987_54432	meta_GPX7_C1orf123_YIPF1	8	6.88373686E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
