chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	6052357	6321035	+	meta_8514_387509	meta_KCNAB2_GPR153	175	6.41523E-1	DAVIES_SUCCESS
chr1	6324331	6761966	+	meta_11332_55735	meta_ACOT7_DNAJC11	157	9.44586221E-1	DAVIES_SUCCESS
chr1	6472497	6639817	+	meta_54626_80835	meta_HES2_TAS1R1	93	6.58029881E-3	DAVIES_SUCCESS
chr1	6526151	6761966	+	meta_57449_55735	meta_PLEKHG5_DNAJC11	159	4.00276802E-2	DAVIES_SUCCESS
chr1	7903142	8045342	+	meta_10911_11315	meta_UTS2_PARK7	123	2.46691232E-1	DAVIES_SUCCESS
chr1	7903142	8404227	+	meta_10911_11315_50651	meta_UTS2_PARK7_SLC45A1	195	1.13346599E-1	DAVIES_SUCCESS
chr1	7903142	9148510	+	meta_10911_50651_6518	meta_UTS2_SLC45A1_SLC2A5	285	1.92598594E-1	DAVIES_SUCCESS
chr1	8021713	8404227	+	meta_11315_50651	meta_PARK7_SLC45A1	109	1.77766405E-1	DAVIES_SUCCESS
chr1	8384389	9148510	+	meta_50651_6518	meta_SLC45A1_SLC2A5	188	2.87850536E-1	DAVIES_SUCCESS
chr1	8384389	9674935	+	meta_50651_6518_199953	meta_SLC45A1_SLC2A5_TMEM201	227	3.80294853E-1	DAVIES_SUCCESS
chr1	9097004	9674935	+	meta_6518_199953	meta_SLC2A5_TMEM201	155	7.80868012E-1	DAVIES_SUCCESS
chr1	9097004	9674935	+	meta_6518_9563_199953	meta_SLC2A5_H6PD_TMEM201	237	7.90472192E-1	DAVIES_SUCCESS
chr1	9097004	10003427	+	meta_6518_84328	meta_SLC2A5_LZIC	145	8.47797409E-1	DAVIES_SUCCESS
chr1	9294862	9674935	+	meta_9563_199953	meta_H6PD_TMEM201	121	6.94361392E-1	DAVIES_SUCCESS
chr1	10003485	10690815	+	meta_64802_1325_5195	meta_NMNAT1_CORT_PEX14	230	2.11392871E-2	DAVIES_SUCCESS
chr1	10003485	10690815	+	meta_64802_5195	meta_NMNAT1_PEX14	222	1.96849949E-2	DAVIES_SUCCESS
chr1	10093040	10532613	+	meta_10277_1676	meta_UBE4B_DFFA	135	1.20166253E-2	DAVIES_SUCCESS
chr1	10093040	10690815	+	meta_10277_5195	meta_UBE4B_PEX14	244	2.099243E-2	DAVIES_SUCCESS
chr1	11006529	11714888	+	meta_148345_26232	meta_C1orf127_FBXO2	161	5.82794219E-1	DAVIES_SUCCESS
chr1	11539294	11903201	+	meta_57540_1185	meta_PTCHD2_CLCN6	258	1.66450199E-1	DAVIES_SUCCESS
chr1	11724149	11751678	+	meta_26270_10459	meta_FBXO6_MAD2L2	67	5.84641302E-1	DAVIES_SUCCESS
chr1	11866152	12727097	+	meta_1185_4879_343066	meta_CLCN6_NPPB_AADACL4	249	2.16582199E-1	DAVIES_SUCCESS
chr1	11905766	12727097	+	meta_4878_4879_343066	meta_NPPA_NPPB_AADACL4	211	1.92936524E-1	DAVIES_SUCCESS
chr1	11917520	11986485	+	meta_4879_90231	meta_NPPB_KIAA2013	140	9.45709537E-2	DAVIES_SUCCESS
chr1	11917520	12727097	+	meta_4879_343066	meta_NPPB_AADACL4	192	1.73422363E-1	DAVIES_SUCCESS
chr1	13801444	14151574	+	meta_126755_7799	meta_LRRC38_PRDM2	299	5.35757712E-1	DAVIES_SUCCESS
chr1	14925212	15817895	+	meta_23254_51032	meta_KAZN_CELA2B	652	1.644061E-1	DAVIES_SUCCESS
chr1	14925212	16400127	+	meta_23254_51032_348487	meta_KAZN_CELA2B_FAM131C	743	2.39027926E-1	DAVIES_SUCCESS
chr1	15479027	16763919	+	meta_55092_79180_374955	meta_TMEM51_EFHD2_SPATA21	369	4.91054104E-1	DAVIES_SUCCESS
chr1	15736390	16763919	+	meta_79180_374955	meta_EFHD2_SPATA21	136	9.44988102E-2	DAVIES_SUCCESS
chr1	15764937	15817895	+	meta_11330_51032	meta_CTRC_CELA2B	127	1.50815711E-1	DAVIES_SUCCESS
chr1	15802595	15987552	+	meta_51032_84301	meta_CELA2B_DDI2	184	2.08917083E-1	DAVIES_SUCCESS
chr1	15817323	16061264	+	meta_842_23207	meta_CASP9_PLEKHM2	204	1.87501617E-1	DAVIES_SUCCESS
chr1	15853351	17299474	+	meta_23341_7709_9696	meta_DNAJC16_ZBTB17_CROCC	262	2.07920401E-1	DAVIES_SUCCESS
chr1	15943952	16786584	+	meta_84301_55707	meta_DDI2_NECAP2	135	2.81390861E-1	DAVIES_SUCCESS
chr1	16010826	16113084	+	meta_23207_54751	meta_PLEKHM2_FBLIM1	109	5.01577658E-1	DAVIES_SUCCESS
chr1	16068986	16400127	+	meta_388595_348487	meta_TMEM82_FAM131C	143	6.93862082E-1	DAVIES_SUCCESS
chr1	16355620	16400127	+	meta_1188_348487	meta_CLCNKB_FAM131C	115	8.69405576E-1	DAVIES_SUCCESS
chr1	16524598	17572501	+	meta_128272_26099_29943	meta_ARHGEF19_SZRD1_PADI1	322	4.44586605E-2	DAVIES_SUCCESS
chr1	16693524	17572501	+	meta_26099_29943	meta_SZRD1_PADI1	253	2.23451773E-1	DAVIES_SUCCESS
chr1	17066767	17308081	+	meta_9696_4237	meta_CROCC_MFAP2	46	1.21353197E-2	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_11240	meta_CROCC_PADI2	172	5.05294907E-3	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_4237_11240	meta_CROCC_MFAP2_PADI2	172	5.05294907E-3	DAVIES_SUCCESS
chr1	17300998	17445948	+	meta_4237_11240	meta_MFAP2_PADI2	161	5.65468267E-3	DAVIES_SUCCESS
chr1	17634689	18153558	+	meta_23569_81569	meta_PADI4_ACTL8	354	7.45717948E-1	DAVIES_SUCCESS
chr1	18434239	19075360	+	meta_84966_5081	meta_IGSF21_PAX7	659	8.29722921E-1	DAVIES_SUCCESS
chr1	18807423	19229293	+	meta_127707_8659	meta_KLHDC7A_ALDH4A1	229	6.86830979E-1	DAVIES_SUCCESS
chr1	18807423	20141771	+	meta_127707_8659_54546	meta_KLHDC7A_ALDH4A1_RNF186	321	7.12213506E-1	DAVIES_SUCCESS
chr1	19197923	19536746	+	meta_8659_23352	meta_ALDH4A1_UBR4	246	4.04893455E-1	DAVIES_SUCCESS
chr1	19197923	19812066	+	meta_8659_832	meta_ALDH4A1_CAPZB	321	7.59966715E-1	DAVIES_SUCCESS
chr1	19197923	20141771	+	meta_8659_54546	meta_ALDH4A1_RNF186	171	5.90127972E-1	DAVIES_SUCCESS
chr1	19197923	20418394	+	meta_8659_832_5322	meta_ALDH4A1_CAPZB_PLA2G5	459	9.29558272E-1	DAVIES_SUCCESS
chr1	19542157	19812066	+	meta_23065_832	meta_EMC1_CAPZB	324	7.15567945E-1	DAVIES_SUCCESS
chr1	19665266	19984949	+	meta_832_4681	meta_CAPZB_NBL1	320	6.3548796E-1	DAVIES_SUCCESS
chr1	19665266	20812728	+	meta_832_55450	meta_CAPZB_CAMK2N1	324	7.25715624E-1	DAVIES_SUCCESS
chr1	20439142	21503381	+	meta_26279_55450_8672	meta_PLA2G2D_CAMK2N1_EIF4G3	367	3.86900164E-1	DAVIES_SUCCESS
chr1	20512577	20945400	+	meta_127733_978	meta_UBXN10_CDA	229	6.07913186E-1	DAVIES_SUCCESS
chr1	20808883	21503381	+	meta_55450_8672	meta_CAMK2N1_EIF4G3	253	2.41828118E-1	DAVIES_SUCCESS
chr1	21543739	21811393	+	meta_1889_84224	meta_ECE1_NBPF3	236	3.66948249E-2	DAVIES_SUCCESS
chr1	21766582	22470385	+	meta_84224_54361	meta_NBPF3_WNT4	219	5.38782559E-1	DAVIES_SUCCESS
chr1	22963117	24438665	+	meta_712_3352_55616_127294	meta_C1QA_HTR1D_ASAP3_MYOM3	381	6.62613081E-1	DAVIES_SUCCESS
chr1	22979681	23811057	+	meta_713_55616	meta_C1QB_ASAP3	173	8.33603387E-2	DAVIES_SUCCESS
chr1	23518387	23811057	+	meta_3352_55616	meta_HTR1D_ASAP3	132	1.14602071E-1	DAVIES_SUCCESS
chr1	23707554	24438665	+	meta_6920_1870_6924_127294	meta_TCEA3_E2F2_TCEB3_MYOM3	318	5.22304082E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_1870_57185	meta_TCEA3_E2F2_NIPAL3	255	2.6192283E-2	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_57185	meta_TCEA3_NIPAL3	206	2.77114305E-2	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_58985_57185	meta_TCEA3_IL22RA1_NIPAL3	334	1.30225013E-1	DAVIES_SUCCESS
chr1	23832919	25170815	+	meta_1870_127294_11123_25932	meta_E2F2_MYOM3_RCAN3_CLIC4	395	9.23980573E-1	DAVIES_SUCCESS
chr1	23884420	23967056	+	meta_3399_259283	meta_ID3_MDS2	109	8.51084272E-2	DAVIES_SUCCESS
chr1	24018268	24165110	+	meta_6135_2582_3155	meta_RPL11_GALE_HMGCL	90	4.21818008E-1	DAVIES_SUCCESS
chr1	24122088	24165110	+	meta_2582_3155	meta_GALE_HMGCL	37	7.94817823E-1	DAVIES_SUCCESS
chr1	24128366	25170815	+	meta_3155_11123_25932	meta_HMGCL_RCAN3_CLIC4	224	7.79720201E-1	DAVIES_SUCCESS
chr1	24683488	26232945	+	meta_90529_25949_100500808	meta_STPG1_SYF2_MIR3917	201	2.06623855E-2	DAVIES_SUCCESS
chr1	24969593	25559013	+	meta_10250_25949	meta_SRRM1_SYF2	59	1.40275519E-1	DAVIES_SUCCESS
chr1	24969593	25664656	+	meta_10250_25949_57035	meta_SRRM1_SYF2_C1orf63	64	2.91353963E-2	DAVIES_SUCCESS
chr1	24969593	26232945	+	meta_10250_25949_100500808	meta_SRRM1_SYF2_MIR3917	109	9.52133397E-2	DAVIES_SUCCESS
chr1	25548766	25664656	+	meta_25949_57035	meta_SYF2_C1orf63	16	2.55816917E-6	DAVIES_SUCCESS
chr1	25548766	26232945	+	meta_25949_100500808	meta_SYF2_MIR3917	61	3.59641568E-2	DAVIES_SUCCESS
chr1	25943958	27108601	+	meta_57134_8289	meta_MAN1C1_ARID1A	142	2.33338451E-4	DAVIES_SUCCESS
chr1	25943958	27998724	+	meta_57134_8289_2537	meta_MAN1C1_ARID1A_IFI6	150	2.11797498E-4	DAVIES_SUCCESS
chr1	26286257	28213193	+	meta_5051_1043_3151_84958_9473	meta_PAFAH2_CD52_HMGN2_SYTL1_THEMIS2	360	2.71487737E-2	DAVIES_SUCCESS
chr1	26485510	26803133	+	meta_79927_83442_3151	meta_FAM110D_SH3BGRL3_HMGN2	263	2.53306594E-1	DAVIES_SUCCESS
chr1	26496387	26699266	+	meta_51042_257101	meta_ZNF593_ZNF683	198	1.25152181E-1	DAVIES_SUCCESS
chr1	26503980	26797795	+	meta_10256_79947	meta_CNKSR1_DHDDS	183	1.00487239E-1	DAVIES_SUCCESS
chr1	26606212	26803133	+	meta_83442_3151	meta_SH3BGRL3_HMGN2	179	3.23391447E-1	DAVIES_SUCCESS
chr1	26606212	26901520	+	meta_83442_3151_6195	meta_SH3BGRL3_HMGN2_RPS6KA1	219	3.18152261E-1	DAVIES_SUCCESS
chr1	26644410	27481621	+	meta_1043_79727_6548	meta_CD52_LIN28A_SLC9A1	255	2.59002292E-1	DAVIES_SUCCESS
chr1	26644410	27701315	+	meta_1043_6195_8547	meta_CD52_RPS6KA1_FCN3	215	2.60881462E-1	DAVIES_SUCCESS
chr1	26798901	26901520	+	meta_3151_6195	meta_HMGN2_RPS6KA1	85	2.32689994E-1	DAVIES_SUCCESS
chr1	26798901	27680423	+	meta_3151_84958	meta_HMGN2_SYTL1	76	1.18474848E-1	DAVIES_SUCCESS
chr1	26798901	28213193	+	meta_3151_84958_9473	meta_HMGN2_SYTL1_THEMIS2	133	1.31339358E-2	DAVIES_SUCCESS
chr1	27331510	27680423	+	meta_115572_84958	meta_FAM46B_SYTL1	47	7.79105485E-3	DAVIES_SUCCESS
chr1	27331510	28415148	+	meta_115572_84958_27245_2140	meta_FAM46B_SYTL1_AHDC1_EYA3	172	5.55117225E-3	DAVIES_SUCCESS
chr1	27331510	28520447	+	meta_115572_27245_5724	meta_FAM46B_AHDC1_PTAFR	101	2.01084117E-1	DAVIES_SUCCESS
chr1	27331510	28520447	+	meta_115572_84958_27245_5724	meta_FAM46B_SYTL1_AHDC1_PTAFR	132	1.35728321E-1	DAVIES_SUCCESS
chr1	27331510	28969604	+	meta_115572_27245_5724_6883	meta_FAM46B_AHDC1_PTAFR_TAF12	130	3.36604451E-1	DAVIES_SUCCESS
chr1	27561006	28285663	+	meta_23038_6118_27293	meta_WDTC1_RPA2_SMPDL3B	131	9.91236586E-3	DAVIES_SUCCESS
chr1	27668482	28559542	+	meta_84958_55113_22826	meta_SYTL1_XKR8_DNAJC8	158	2.70607454E-2	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_22826_4985	meta_SYTL1_DNAJC8_OPRD1	184	1.87627983E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_4985	meta_SYTL1_XKR8_DNAJC8_OPRD1	248	2.83853311E-2	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_54797_6883_4985	meta_SYTL1_XKR8_DNAJC8_MED18_TAF12_OPRD1	314	8.71775484E-2	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_4985	meta_SYTL1_XKR8_OPRD1	185	9.31557514E-3	DAVIES_SUCCESS
chr1	27860755	28520447	+	meta_27245_5724	meta_AHDC1_PTAFR	85	5.3959295E-1	DAVIES_SUCCESS
chr1	27860755	29190208	+	meta_27245_5724_4985	meta_AHDC1_PTAFR_OPRD1	175	3.409623E-1	DAVIES_SUCCESS
chr1	28199054	28921088	+	meta_9473_115273	meta_THEMIS2_RAB42	73	2.51263042E-2	DAVIES_SUCCESS
chr1	28199054	29508637	+	meta_9473_27293_115273_399474_6429	meta_THEMIS2_SMPDL3B_RAB42_TMEM200B_SRSF4	206	9.27613807E-3	DAVIES_SUCCESS
chr1	28286503	29190208	+	meta_55113_4985	meta_XKR8_OPRD1	154	1.4121086E-2	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_4985	meta_PTAFR_OPRD1	156	2.73016877E-1	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_54797_6883_4985	meta_PTAFR_MED18_TAF12_OPRD1	226	4.23122334E-1	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_6883_4985	meta_PTAFR_TAF12_OPRD1	185	3.78335137E-1	DAVIES_SUCCESS
chr1	28526789	29190208	+	meta_22826_4985	meta_DNAJC8_OPRD1	153	2.65037003E-1	DAVIES_SUCCESS
chr1	28585962	28662478	+	meta_83667_54797	meta_SESN2_MED18	86	4.9649684E-1	DAVIES_SUCCESS
chr1	28585962	29557454	+	meta_83667_54797_399474_51102	meta_SESN2_MED18_TMEM200B_MECR	208	2.35387415E-1	DAVIES_SUCCESS
chr1	28655512	29450421	+	meta_54797_399474	meta_MED18_TMEM200B	89	1.47755771E-1	DAVIES_SUCCESS
chr1	28929608	29190208	+	meta_6883_4985	meta_TAF12_OPRD1	119	3.40914181E-1	DAVIES_SUCCESS
chr1	29063132	29653325	+	meta_51441_2035_10076	meta_YTHDF2_EPB41_PTPRU	364	6.35479547E-2	DAVIES_SUCCESS
chr1	29474249	29653325	+	meta_6429_10076	meta_SRSF4_PTPRU	177	7.76145253E-2	DAVIES_SUCCESS
chr1	31184123	32281580	+	meta_4146_1307_90853	meta_MATN1_COL16A1_SPOCD1	284	5.22580672E-1	DAVIES_SUCCESS
chr1	31184123	32687926	+	meta_4146_1307_56063	meta_MATN1_COL16A1_TMEM234	263	5.54394071E-1	DAVIES_SUCCESS
chr1	31184123	32687926	+	meta_4146_1307_90853_56063	meta_MATN1_COL16A1_SPOCD1_TMEM234	305	5.65371233E-1	DAVIES_SUCCESS
chr1	31184123	33324480	+	meta_4146_1307_56063_64766	meta_MATN1_COL16A1_TMEM234_S100PBP	315	5.95883626E-1	DAVIES_SUCCESS
chr1	31205314	31381480	+	meta_7805_9672	meta_LAPTM5_SDC3	278	2.12752897E-1	DAVIES_SUCCESS
chr1	31205314	31712734	+	meta_7805_79570	meta_LAPTM5_NKAIN1	258	9.33724547E-3	DAVIES_SUCCESS
chr1	31205314	31712734	+	meta_7805_9672_79570	meta_LAPTM5_SDC3_NKAIN1	391	8.0328316E-3	DAVIES_SUCCESS
chr1	31342312	31769644	+	meta_9672_9410	meta_SDC3_SNRNP40	262	8.80048017E-3	DAVIES_SUCCESS
chr1	31769841	33168361	+	meta_51538_2170_23633_81493	meta_ZCCHC17_FABP3_KPNA6_SYNC	177	2.3625656E-3	DAVIES_SUCCESS
chr1	31769841	33798093	+	meta_51538_2170_23633_3065_81493_100500853	meta_ZCCHC17_FABP3_KPNA6_HDAC1_SYNC_MIR3605	262	3.21229199E-3	DAVIES_SUCCESS
chr1	31882411	32403988	+	meta_347735_3061_553115_8073	meta_SERINC2_HCRTR1_PEF1_PTP4A2	244	3.20776038E-3	DAVIES_SUCCESS
chr1	32083300	32714461	+	meta_3061_200081_84734	meta_HCRTR1_TXLNA_FAM167B	101	5.38248922E-1	DAVIES_SUCCESS
chr1	32095462	32799224	+	meta_553115_3065	meta_PEF1_HDAC1	87	5.38578604E-1	DAVIES_SUCCESS
chr1	32117847	32642168	+	meta_1307_23633	meta_COL16A1_KPNA6	127	6.49527347E-1	DAVIES_SUCCESS
chr1	32117847	32687926	+	meta_1307_56063	meta_COL16A1_TMEM234	123	6.41081686E-1	DAVIES_SUCCESS
chr1	32256024	32687926	+	meta_90853_56063	meta_SPOCD1_TMEM234	64	5.43320423E-1	DAVIES_SUCCESS
chr1	32256024	33324480	+	meta_90853_56063_64766	meta_SPOCD1_TMEM234_S100PBP	116	5.95052237E-1	DAVIES_SUCCESS
chr1	32671235	33647671	+	meta_55721_56063_57648_3208_55223	meta_IQCC_TMEM234_KIAA1522_HPCA_TRIM62	165	3.73891796E-1	DAVIES_SUCCESS
chr1	32680077	33647671	+	meta_56063_57648_55223	meta_TMEM234_KIAA1522_TRIM62	123	2.78335058E-1	DAVIES_SUCCESS
chr1	32830704	33586131	+	meta_55108_113451	meta_BSDC1_ADC	65	2.50617485E-1	DAVIES_SUCCESS
chr1	32930657	33430286	+	meta_653121_127544	meta_ZBTB8A_RNF19B	114	6.92965822E-1	DAVIES_SUCCESS
chr1	33207511	33647671	+	meta_57648_55223	meta_KIAA1522_TRIM62	102	2.27661754E-1	DAVIES_SUCCESS
chr1	33327868	33647671	+	meta_252995_3208_55223	meta_FNDC5_HPCA_TRIM62	116	2.80734611E-1	DAVIES_SUCCESS
chr1	33352097	33647671	+	meta_3208_55223	meta_HPCA_TRIM62	110	2.72059815E-1	DAVIES_SUCCESS
chr1	33546713	35261348	+	meta_113451_127540_2701	meta_ADC_HMGB4_GJA4	240	3.25544722E-1	DAVIES_SUCCESS
chr1	34326075	35261348	+	meta_127540_2701	meta_HMGB4_GJA4	186	3.75821567E-1	DAVIES_SUCCESS
chr1	35315962	36184790	+	meta_113444_127703	meta_SMIM12_C1orf216	98	2.49954169E-1	DAVIES_SUCCESS
chr1	35315962	36565850	+	meta_113444_127703_1296	meta_SMIM12_C1orf216_COL8A2	130	1.16787487E-1	DAVIES_SUCCESS
chr1	35331036	38273865	+	meta_58512_23154_54936_27095_84967_64960_2899_64769_79693	meta_DLGAP3_NCDN_ADPRHL2_TRAPPC3_LSM10_MRPS15_GRIK3_MEAF6_YRDC	584	4.24299838E-1	DAVIES_SUCCESS
chr1	35447126	36060927	+	meta_100506144_339488	meta_ZMYM6NB_TFAP2E	8	1.11715776E-1	DAVIES_SUCCESS
chr1	35649200	36916086	+	meta_6421_192670_27285_79729_127700	meta_SFPQ_AGO4_TEKT2_SH3D21_OSCP1	201	1.45779924E-1	DAVIES_SUCCESS
chr1	35899090	36184790	+	meta_79932_127703	meta_KIAA0319L_C1orf216	30	4.91624369E-2	DAVIES_SUCCESS
chr1	35899090	36565850	+	meta_79932_127703_1296	meta_KIAA0319L_C1orf216_COL8A2	62	3.72805369E-2	DAVIES_SUCCESS
chr1	35899090	36565850	+	meta_79932_1296	meta_KIAA0319L_COL8A2	45	6.00010056E-2	DAVIES_SUCCESS
chr1	35899090	36948915	+	meta_79932_1296_1441	meta_KIAA0319L_COL8A2_CSF3R	145	3.10251321E-1	DAVIES_SUCCESS
chr1	36038970	36235551	+	meta_339488_63967	meta_TFAP2E_CLSPN	29	3.56826894E-2	DAVIES_SUCCESS
chr1	36179476	36235551	+	meta_127703_63967	meta_C1orf216_CLSPN	23	3.61090587E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36179476	36565850	+	meta_127703_1296	meta_C1orf216_COL8A2	49	3.66195677E-2	DAVIES_SUCCESS
chr1	36396318	36559533	+	meta_192669_27285_54936	meta_AGO3_TEKT2_ADPRHL2	53	4.11981117E-2	DAVIES_SUCCESS
chr1	36396318	36916086	+	meta_192669_127700	meta_AGO3_OSCP1	143	1.16285183E-1	DAVIES_SUCCESS
chr1	36549675	36559533	+	meta_27285_54936	meta_TEKT2_ADPRHL2	29	5.36154769E-2	DAVIES_SUCCESS
chr1	36549675	36916086	+	meta_27285_127700	meta_TEKT2_OSCP1	133	1.71668667E-1	DAVIES_SUCCESS
chr1	36560843	36948915	+	meta_1296_1441	meta_COL8A2_CSF3R	132	3.48624798E-1	DAVIES_SUCCESS
chr1	36690016	36916086	+	meta_9967_127700	meta_THRAP3_OSCP1	140	4.4089413E-1	DAVIES_SUCCESS
chr1	36859030	38273865	+	meta_84967_64960_2899_64769_79693	meta_LSM10_MRPS15_GRIK3_MEAF6_YRDC	455	4.95599703E-1	DAVIES_SUCCESS
chr1	37955560	38273865	+	meta_64769_79693	meta_MEAF6_YRDC	87	3.89718035E-1	DAVIES_SUCCESS
chr1	37955560	38275126	+	meta_64769_55143_127687	meta_MEAF6_CDCA8_C1orf122	212	8.07937424E-1	DAVIES_SUCCESS
chr1	38032412	38100595	+	meta_29889_284654	meta_GNL2_RSPO1	80	6.56725849E-1	DAVIES_SUCCESS
chr1	38076950	38157888	+	meta_284654_54955	meta_RSPO1_C1orf109	157	9.25426888E-1	DAVIES_SUCCESS
chr1	38158072	38490497	+	meta_55143_51118	meta_CDCA8_UTP11L	171	7.5434203E-1	DAVIES_SUCCESS
chr1	38268613	38490497	+	meta_79693_51118	meta_YRDC_UTP11L	73	3.08338619E-1	DAVIES_SUCCESS
chr1	39351478	40042521	+	meta_54933_8761	meta_RHBDL2_PABPC4	149	3.13466066E-1	DAVIES_SUCCESS
chr1	39351478	41707815	+	meta_54933_4610_9132_22955	meta_RHBDL2_MYCL1_KCNQ4_SCMH1	511	8.91194344E-1	DAVIES_SUCCESS
chr1	39547088	39995541	+	meta_23499_353500	meta_MACF1_BMP8A	198	8.89133053E-2	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_10450_84879	meta_MACF1_BMP8A_PPIE_MFSD2A	327	1.48235665E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_84879	meta_MACF1_BMP8A_MFSD2A	250	1.02970991E-1	DAVIES_SUCCESS
chr1	39547088	40759856	+	meta_23499_353500_84879_10269	meta_MACF1_BMP8A_MFSD2A_ZMPSTE24	308	1.30949984E-1	DAVIES_SUCCESS
