chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	16524598	17572501	+	meta_128272_26099_29943	meta_ARHGEF19_SZRD1_PADI1	10	5.52065603E-1	DAVIES_SUCCESS
chr1	16693524	17572501	+	meta_26099_29943	meta_SZRD1_PADI1	7	4.42385951E-1	DAVIES_SUCCESS
chr1	17066767	17308081	+	meta_9696_4237	meta_CROCC_MFAP2	9	2.5308783E-2	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_11240	meta_CROCC_PADI2	14	1.74769685E-2	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_4237_11240	meta_CROCC_MFAP2_PADI2	14	1.74769685E-2	DAVIES_SUCCESS
chr1	17300998	17445948	+	meta_4237_11240	meta_MFAP2_PADI2	14	1.74769685E-2	DAVIES_SUCCESS
chr1	17634689	18153558	+	meta_23569_81569	meta_PADI4_ACTL8	5	2.598294E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	18434239	19075360	+	meta_84966_5081	meta_IGSF21_PAX7	12	1.72638164E-1	DAVIES_SUCCESS
chr1	18807423	19229293	+	meta_127707_8659	meta_KLHDC7A_ALDH4A1	3	2.67594308E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	18807423	20141771	+	meta_127707_8659_54546	meta_KLHDC7A_ALDH4A1_RNF186	4	5.51201723E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	19536746	+	meta_8659_23352	meta_ALDH4A1_UBR4	7	2.14521032E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	19812066	+	meta_8659_832	meta_ALDH4A1_CAPZB	7	4.0560253E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	20141771	+	meta_8659_54546	meta_ALDH4A1_RNF186	2	1.17528197E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19197923	20418394	+	meta_8659_832_5322	meta_ALDH4A1_CAPZB_PLA2G5	8	3.01680411E-1	DAVIES_SUCCESS
chr1	19542157	19812066	+	meta_23065_832	meta_EMC1_CAPZB	13	7.125559E-1	DAVIES_SUCCESS
chr1	19665266	19984949	+	meta_832_4681	meta_CAPZB_NBL1	7	7.45724157E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19665266	20812728	+	meta_832_55450	meta_CAPZB_CAMK2N1	7	8.50627985E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20439142	21503381	+	meta_26279_55450_8672	meta_PLA2G2D_CAMK2N1_EIF4G3	7	9.48616129E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20512577	20945400	+	meta_127733_978	meta_UBXN10_CDA	8	7.55819205E-1	DAVIES_SUCCESS
chr1	20808883	21503381	+	meta_55450_8672	meta_CAMK2N1_EIF4G3	6	1.20141065E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21543739	21811393	+	meta_1889_84224	meta_ECE1_NBPF3	10	2.04276704E-1	DAVIES_SUCCESS
chr1	21766582	22470385	+	meta_84224_54361	meta_NBPF3_WNT4	9	7.09750654E-1	DAVIES_SUCCESS
chr1	22963117	24438665	+	meta_712_3352_55616_127294	meta_C1QA_HTR1D_ASAP3_MYOM3	18	6.33190021E-1	DAVIES_SUCCESS
chr1	22979681	23811057	+	meta_713_55616	meta_C1QB_ASAP3	13	4.81271146E-1	DAVIES_SUCCESS
chr1	23518387	23811057	+	meta_3352_55616	meta_HTR1D_ASAP3	13	7.23998669E-1	DAVIES_SUCCESS
chr1	23707554	24438665	+	meta_6920_1870_6924_127294	meta_TCEA3_E2F2_TCEB3_MYOM3	15	7.8310574E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_1870_57185	meta_TCEA3_E2F2_NIPAL3	15	6.91670689E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_57185	meta_TCEA3_NIPAL3	14	7.21593354E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_58985_57185	meta_TCEA3_IL22RA1_NIPAL3	18	8.41115157E-1	DAVIES_SUCCESS
chr1	23832919	25170815	+	meta_1870_127294_11123_25932	meta_E2F2_MYOM3_RCAN3_CLIC4	7	6.21520981E-1	DAVIES_SUCCESS
chr1	24122088	24165110	+	meta_2582_3155	meta_GALE_HMGCL	1	4.53283E-1	NOT_RUN
chr1	24128366	25170815	+	meta_3155_11123_25932	meta_HMGCL_RCAN3_CLIC4	4	5.47129256E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24683488	26232945	+	meta_90529_25949_100500808	meta_STPG1_SYF2_MIR3917	8	1.61615249E-1	DAVIES_SUCCESS
chr1	25548766	25664656	+	meta_25949_57035	meta_SYF2_C1orf63	4	4.96338155E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25548766	26232945	+	meta_25949_100500808	meta_SYF2_MIR3917	5	1.39268734E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25943958	27108601	+	meta_57134_8289	meta_MAN1C1_ARID1A	11	5.31817937E-1	DAVIES_SUCCESS
chr1	26286257	26647014	+	meta_5051_1043	meta_PAFAH2_CD52	5	1.46894579E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26485510	26608013	+	meta_79927_83442	meta_FAM110D_SH3BGRL3	4	4.09513423E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26496387	26699266	+	meta_51042_257101	meta_ZNF593_ZNF683	4	7.56430469E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26503980	26797795	+	meta_10256_79947	meta_CNKSR1_DHDDS	4	6.27736846E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26606212	26901520	+	meta_83442_6195	meta_SH3BGRL3_RPS6KA1	5	5.37697623E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26644410	26756219	+	meta_1043_79727	meta_CD52_LIN28A	3	7.71234767E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26644410	27701315	+	meta_1043_6195_8547	meta_CD52_RPS6KA1_FCN3	6	6.57017696E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27331510	27680423	+	meta_115572_84958	meta_FAM46B_SYTL1	3	6.87413409E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27331510	28415148	+	meta_115572_84958_2140	meta_FAM46B_SYTL1_EYA3	5	4.46976999E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27561006	28285663	+	meta_23038_6118_27293	meta_WDTC1_RPA2_SMPDL3B	4	1.20970842E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	28213193	+	meta_84958_9473	meta_SYTL1_THEMIS2	2	4.09676057E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	28559542	+	meta_84958_55113_22826	meta_SYTL1_XKR8_DNAJC8	3	3.9682675E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	29190208	+	meta_84958_22826_4985	meta_SYTL1_DNAJC8_OPRD1	5	8.76882886E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_4985	meta_SYTL1_XKR8_DNAJC8_OPRD1	6	6.55082286E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_54797_6883_4985	meta_SYTL1_XKR8_DNAJC8_MED18_TAF12_OPRD1	10	9.03806538E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_4985	meta_SYTL1_XKR8_OPRD1	5	5.46580936E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28199054	28921088	+	meta_9473_115273	meta_THEMIS2_RAB42	2	5.28089436E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28199054	29508637	+	meta_9473_27293_115273_399474_6429	meta_THEMIS2_SMPDL3B_RAB42_TMEM200B_SRSF4	7	3.61201938E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28286503	29190208	+	meta_55113_4985	meta_XKR8_OPRD1	4	4.78477174E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28526789	29190208	+	meta_22826_4985	meta_DNAJC8_OPRD1	4	8.69265481E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28585962	28662478	+	meta_83667_54797	meta_SESN2_MED18	3	9.71444297E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28585962	29557454	+	meta_83667_54797_399474_51102	meta_SESN2_MED18_TMEM200B_MECR	8	6.99584426E-1	DAVIES_SUCCESS
chr1	28655512	29190208	+	meta_54797_6883_4985	meta_MED18_TAF12_OPRD1	7	9.80063923E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28655512	29450421	+	meta_54797_399474	meta_MED18_TMEM200B	4	4.39639091E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28929608	29190208	+	meta_6883_4985	meta_TAF12_OPRD1	5	9.27340986E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	29063132	29653325	+	meta_51441_2035_10076	meta_YTHDF2_EPB41_PTPRU	12	8.21223763E-1	DAVIES_SUCCESS
chr1	29474249	29653325	+	meta_6429_10076	meta_SRSF4_PTPRU	7	5.47640009E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31184123	32169768	+	meta_4146_1307	meta_MATN1_COL16A1	5	4.48811448E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31205314	31381480	+	meta_7805_9672	meta_LAPTM5_SDC3	7	3.77639528E-1	DAVIES_SUCCESS
chr1	31205314	31712734	+	meta_7805_79570	meta_LAPTM5_NKAIN1	5	4.57846728E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31205314	31712734	+	meta_7805_9672_79570	meta_LAPTM5_SDC3_NKAIN1	9	4.06030689E-1	DAVIES_SUCCESS
chr1	31342312	31769644	+	meta_9672_9410	meta_SDC3_SNRNP40	6	3.56466364E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31769841	31845923	+	meta_51538_2170	meta_ZCCHC17_FABP3	2	2.00285269E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31882411	32403988	+	meta_347735_3061_553115_8073	meta_SERINC2_HCRTR1_PEF1_PTP4A2	4	2.53011957E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33546713	35261348	+	meta_113451_127540_2701	meta_ADC_HMGB4_GJA4	6	1.4294783E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	34326075	35261348	+	meta_127540_2701	meta_HMGB4_GJA4	5	9.31888817E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35649200	36916086	+	meta_6421_192670_79729_127700	meta_SFPQ_AGO4_SH3D21_OSCP1	8	3.24825502E-1	DAVIES_SUCCESS
chr1	36396318	36916086	+	meta_192669_127700	meta_AGO3_OSCP1	5	1.87130329E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36690016	36916086	+	meta_9967_127700	meta_THRAP3_OSCP1	5	2.19516563E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36859030	38273865	+	meta_84967_64960_2899_64769_79693	meta_LSM10_MRPS15_GRIK3_MEAF6_YRDC	15	1.90578108E-1	DAVIES_SUCCESS
chr1	37955560	38273865	+	meta_64769_79693	meta_MEAF6_YRDC	3	4.53177015E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	37955560	38275126	+	meta_64769_55143_127687	meta_MEAF6_CDCA8_C1orf122	9	2.80497917E-1	DAVIES_SUCCESS
chr1	38032412	38100595	+	meta_29889_284654	meta_GNL2_RSPO1	3	1.82229292E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	38076950	38157888	+	meta_284654_54955	meta_RSPO1_C1orf109	7	5.52182328E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	38158072	38490497	+	meta_55143_51118	meta_CDCA8_UTP11L	10	2.87786336E-1	DAVIES_SUCCESS
chr1	38268613	38490497	+	meta_79693_51118	meta_YRDC_UTP11L	6	3.0929656E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	39351478	40042521	+	meta_54933_8761	meta_RHBDL2_PABPC4	7	7.97086366E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	39351478	41707815	+	meta_54933_4610_9132_22955	meta_RHBDL2_MYCL1_KCNQ4_SCMH1	10	6.92969871E-1	DAVIES_SUCCESS
chr1	39547088	39995541	+	meta_23499_353500	meta_MACF1_BMP8A	29	4.54619843E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_10450_84879	meta_MACF1_BMP8A_PPIE_MFSD2A	32	5.19808423E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_84879	meta_MACF1_BMP8A_MFSD2A	31	4.99224692E-1	DAVIES_SUCCESS
chr1	39547088	40759856	+	meta_23499_353500_84879_10269	meta_MACF1_BMP8A_MFSD2A_ZMPSTE24	32	4.98794013E-1	DAVIES_SUCCESS
chr1	39547088	40783060	+	meta_23499_353500_1298	meta_MACF1_BMP8A_COL9A2	31	4.59255897E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_64064_84879	meta_BMP8A_OXCT2_MFSD2A	13	9.13307493E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_84879	meta_BMP8A_MFSD2A	12	8.85141999E-1	DAVIES_SUCCESS
chr1	40026484	41131324	+	meta_8761_6018_9783	meta_PABPC4_RLF_RIMS3	11	4.07947034E-1	DAVIES_SUCCESS
chr1	40144644	41131324	+	meta_51440_6018_9783	meta_HPCAL4_RLF_RIMS3	10	2.91018407E-1	DAVIES_SUCCESS
chr1	40144644	41131324	+	meta_51440_9783	meta_HPCAL4_RIMS3	8	5.01658495E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_127396_9783_9132_200172	meta_HPCAL4_ZNF684_RIMS3_KCNQ4_SLFNL1	12	7.6597098E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_6018_9783_200172	meta_HPCAL4_RLF_RIMS3_SLFNL1	12	4.34757481E-1	DAVIES_SUCCESS
chr1	40144644	41487427	+	meta_51440_9783_9132_200172	meta_HPCAL4_RIMS3_KCNQ4_SLFNL1	11	6.96604203E-1	DAVIES_SUCCESS
chr1	40204516	40538321	+	meta_10450_10487	meta_PPIE_CAP1	2	6.24229971E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	40361095	41950344	+	meta_4610_9132_22955_1907	meta_MYCL1_KCNQ4_SCMH1_EDN2	12	8.10824894E-1	DAVIES_SUCCESS
chr1	40506254	40759856	+	meta_10487_10269	meta_CAP1_ZMPSTE24	2	4.12212131E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	40627040	41131324	+	meta_6018_9783	meta_RLF_RIMS3	5	1.05756323E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41306124	+	meta_9783_9132	meta_RIMS3_KCNQ4	4	2.74105559E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41328018	+	meta_9783_163732	meta_RIMS3_CITED4	4	2.74105559E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41328018	+	meta_9783_9132_163732	meta_RIMS3_KCNQ4_CITED4	4	2.74105559E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41086351	41487427	+	meta_9783_9132_200172	meta_RIMS3_KCNQ4_SLFNL1	6	4.96696113E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41249683	41328018	+	meta_9132_163732	meta_KCNQ4_CITED4	1	4.42169E-1	NOT_RUN
chr1	41249683	41707815	+	meta_9132_22955	meta_KCNQ4_SCMH1	8	6.03385948E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41481268	41950344	+	meta_200172_1907	meta_SLFNL1_EDN2	5	9.28115844E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	41972035	43318146	+	meta_59269_51058	meta_HIVEP3_ZNF691	17	3.66620032E-1	DAVIES_SUCCESS
chr1	42642209	42889900	+	meta_22887_284716	meta_FOXJ3_RIMKLA	9	5.90092717E-1	DAVIES_SUCCESS
chr1	42642209	43232755	+	meta_22887_64175	meta_FOXJ3_LEPRE1	10	5.90821868E-1	DAVIES_SUCCESS
chr1	42929024	43739673	+	meta_728621_128218	meta_CCDC30_TMEM125	7	5.81167008E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	43391045	44456843	+	meta_6513_9048_8704	meta_SLC2A1_ARTN_B4GALT2	12	7.01322671E-1	DAVIES_SUCCESS
chr1	44398991	45272957	+	meta_9048_9670_343521	meta_ARTN_IPO13_TCTEX1D4	4	2.15627845E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	44457171	45233438	+	meta_6536_11004	meta_SLC6A9_KIF2C	6	6.16751227E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45241245	45809650	+	meta_6202_114034	meta_RPS8_TOE1	5	5.55038396E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45241245	47779819	+	meta_6202_114034_10327_60313_55624_6886_6491	meta_RPS8_TOE1_AKR1A1_GPBP1L1_POMGNT1_TAL1_STIL	18	1.76044144E-1	DAVIES_SUCCESS
chr1	45249256	46089731	+	meta_266675_149483	meta_BEST4_CCDC17	6	5.44886569E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45266035	45672250	+	meta_1263_57643	meta_PLK3_ZSWIM5	6	4.00266578E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45271585	46035723	+	meta_343521_10327	meta_TCTEX1D4_AKR1A1	5	4.47433174E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45271585	46685977	+	meta_343521_4595_114034_10327_60313_55624	meta_TCTEX1D4_MUTYH_TOE1_AKR1A1_GPBP1L1_POMGNT1	11	6.82663379E-1	DAVIES_SUCCESS
chr1	45468219	46089731	+	meta_79654_149483	meta_HECTD3_CCDC17	6	9.20042049E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46035723	+	meta_4595_10327	meta_MUTYH_AKR1A1	4	7.49044614E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46152302	+	meta_4595_114034_25974_10327_60313	meta_MUTYH_TOE1_MMACHC_AKR1A1_GPBP1L1	7	7.77866307E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45794913	46501796	+	meta_4595_114034_25974_10327_60313_23139	meta_MUTYH_TOE1_MMACHC_AKR1A1_GPBP1L1_MAST2	15	5.98825309E-1	DAVIES_SUCCESS
chr1	45794913	46501796	+	meta_4595_25974_10327_60313_23139	meta_MUTYH_MMACHC_AKR1A1_GPBP1L1_MAST2	15	5.98825309E-1	DAVIES_SUCCESS
chr1	45965855	46035723	+	meta_25974_10327	meta_MMACHC_AKR1A1	2	4.7918532E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46152302	+	meta_25974_10327_60313	meta_MMACHC_AKR1A1_GPBP1L1	5	6.18293663E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46152302	+	meta_25974_60313	meta_MMACHC_GPBP1L1	4	6.00406829E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	45965855	46501796	+	meta_25974_23139	meta_MMACHC_MAST2	9	4.42884674E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	46016454	46152302	+	meta_10327_60313	meta_AKR1A1_GPBP1L1	5	6.18293663E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	46269284	47082563	+	meta_23139_8569	meta_MAST2_MKNK1	9	4.89188169E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	47533159	47906363	+	meta_199974_2306	meta_CYP4Z1_FOXD2	2	5.04799039E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	51433607	51739119	+	meta_1031_26994	meta_CDKN2C_RNF11	3	8.42129657E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	51752929	52456436	+	meta_22996_5865	meta_TTC39A_RAB3B	4	9.97436609E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52042850	52302074	+	meta_114883_100313892	meta_OSBPL9_MIR761	2	8.12116304E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	53074723	+	meta_100313892_2882	meta_MIR761_GPX7	5	8.95680868E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	53517289	+	meta_100313892_79699_6342	meta_MIR761_ZYG11B_SCP2	4	3.98272893E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	52302015	54684056	+	meta_100313892_2882_54987_51253	meta_MIR761_GPX7_C1orf123_MRPL37	9	9.33975275E-1	DAVIES_SUCCESS
chr1	52870218	53679869	+	meta_84950_1376	meta_PRPF38A_CPT2	5	6.36970875E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	53068042	54355487	+	meta_2882_54987_54432	meta_GPX7_C1orf123_YIPF1	8	9.56106E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	53552850	53686289	+	meta_6512_54987	meta_SLC1A7_C1orf123	7	3.49247479E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
