chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	8384389	9148510	+	meta_50651_6518	meta_SLC45A1_SLC2A5	176	2.97086857E-1	DAVIES_SUCCESS
chr1	8384389	9674935	+	meta_50651_6518_199953	meta_SLC45A1_SLC2A5_TMEM201	212	3.13533781E-1	DAVIES_SUCCESS
chr1	9097004	9674935	+	meta_6518_199953	meta_SLC2A5_TMEM201	144	1.17049538E-1	DAVIES_SUCCESS
chr1	9097004	9674935	+	meta_6518_9563_199953	meta_SLC2A5_H6PD_TMEM201	213	1.89478749E-1	DAVIES_SUCCESS
chr1	9097004	10003427	+	meta_6518_84328	meta_SLC2A5_LZIC	136	1.09045804E-1	DAVIES_SUCCESS
chr1	9294862	9674935	+	meta_9563_199953	meta_H6PD_TMEM201	105	5.80290307E-1	DAVIES_SUCCESS
chr1	10003485	10690815	+	meta_64802_1325_5195	meta_NMNAT1_CORT_PEX14	210	3.93123273E-1	DAVIES_SUCCESS
chr1	10003485	10690815	+	meta_64802_5195	meta_NMNAT1_PEX14	204	3.98249251E-1	DAVIES_SUCCESS
chr1	10093040	10532613	+	meta_10277_1676	meta_UBE4B_DFFA	124	1.72722662E-1	DAVIES_SUCCESS
chr1	10093040	10690815	+	meta_10277_5195	meta_UBE4B_PEX14	225	2.69303999E-1	DAVIES_SUCCESS
chr1	11006529	11714888	+	meta_148345_26232	meta_C1orf127_FBXO2	136	7.30575444E-1	DAVIES_SUCCESS
chr1	11539294	11903201	+	meta_57540_1185	meta_PTCHD2_CLCN6	248	5.88539852E-1	DAVIES_SUCCESS
chr1	11724149	11751678	+	meta_26270_10459	meta_FBXO6_MAD2L2	55	6.30061329E-1	DAVIES_SUCCESS
chr1	11866152	12727097	+	meta_1185_4879_343066	meta_CLCN6_NPPB_AADACL4	218	5.16278324E-1	DAVIES_SUCCESS
chr1	11905766	12727097	+	meta_4878_4879_343066	meta_NPPA_NPPB_AADACL4	181	5.93668974E-1	DAVIES_SUCCESS
chr1	11917520	11986485	+	meta_4879_90231	meta_NPPB_KIAA2013	135	6.16617313E-1	DAVIES_SUCCESS
chr1	11917520	12727097	+	meta_4879_343066	meta_NPPB_AADACL4	162	7.43915518E-1	DAVIES_SUCCESS
chr1	13801444	14151574	+	meta_126755_7799	meta_LRRC38_PRDM2	282	9.85586795E-1	DAVIES_SUCCESS
chr1	14925212	15817895	+	meta_23254_51032	meta_KAZN_CELA2B	571	5.72847217E-1	DAVIES_SUCCESS
chr1	14925212	16400127	+	meta_23254_51032_348487	meta_KAZN_CELA2B_FAM131C	655	3.87004764E-1	DAVIES_SUCCESS
chr1	15479027	16763919	+	meta_55092_79180_374955	meta_TMEM51_EFHD2_SPATA21	346	5.29982476E-1	DAVIES_SUCCESS
chr1	15736390	16763919	+	meta_79180_374955	meta_EFHD2_SPATA21	124	6.24562503E-1	DAVIES_SUCCESS
chr1	15764937	15817895	+	meta_11330_51032	meta_CTRC_CELA2B	121	4.03696698E-1	DAVIES_SUCCESS
chr1	15802595	15987552	+	meta_51032_84301	meta_CELA2B_DDI2	177	4.44109671E-1	DAVIES_SUCCESS
chr1	15817323	16061264	+	meta_842_23207	meta_CASP9_PLEKHM2	196	5.16925553E-1	DAVIES_SUCCESS
chr1	15853351	17299474	+	meta_23341_7709_9696	meta_DNAJC16_ZBTB17_CROCC	249	2.76973507E-1	DAVIES_SUCCESS
chr1	15943952	16786584	+	meta_84301_55707	meta_DDI2_NECAP2	128	5.20260639E-1	DAVIES_SUCCESS
chr1	16010826	16113084	+	meta_23207_54751	meta_PLEKHM2_FBLIM1	105	6.50435528E-1	DAVIES_SUCCESS
chr1	16068986	16400127	+	meta_388595_348487	meta_TMEM82_FAM131C	133	2.47090538E-1	DAVIES_SUCCESS
chr1	16355620	16400127	+	meta_1188_348487	meta_CLCNKB_FAM131C	104	8.54897822E-2	DAVIES_SUCCESS
chr1	16524598	17572501	+	meta_128272_26099_29943	meta_ARHGEF19_SZRD1_PADI1	287	8.70757105E-1	DAVIES_SUCCESS
chr1	16693524	17572501	+	meta_26099_29943	meta_SZRD1_PADI1	222	9.33259747E-1	DAVIES_SUCCESS
chr1	17066767	17308081	+	meta_9696_4237	meta_CROCC_MFAP2	42	4.30925291E-1	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_11240	meta_CROCC_PADI2	160	6.26018247E-1	DAVIES_SUCCESS
chr1	17066767	17445948	+	meta_9696_4237_11240	meta_CROCC_MFAP2_PADI2	160	6.26018247E-1	DAVIES_SUCCESS
chr1	17300998	17445948	+	meta_4237_11240	meta_MFAP2_PADI2	153	5.89134651E-1	DAVIES_SUCCESS
chr1	17634689	18153558	+	meta_23569_81569	meta_PADI4_ACTL8	334	9.83841055E-1	DAVIES_SUCCESS
chr1	18434239	19075360	+	meta_84966_5081	meta_IGSF21_PAX7	591	9.53681907E-2	DAVIES_SUCCESS
chr1	18807423	19229293	+	meta_127707_8659	meta_KLHDC7A_ALDH4A1	214	4.54068393E-1	DAVIES_SUCCESS
chr1	18807423	20141771	+	meta_127707_8659_54546	meta_KLHDC7A_ALDH4A1_RNF186	294	6.29480369E-1	DAVIES_SUCCESS
chr1	19197923	19536746	+	meta_8659_23352	meta_ALDH4A1_UBR4	235	4.29008292E-1	DAVIES_SUCCESS
chr1	19197923	19812066	+	meta_8659_832	meta_ALDH4A1_CAPZB	298	4.87420605E-1	DAVIES_SUCCESS
chr1	19197923	20141771	+	meta_8659_54546	meta_ALDH4A1_RNF186	151	6.2412474E-1	DAVIES_SUCCESS
chr1	19197923	20418394	+	meta_8659_832_5322	meta_ALDH4A1_CAPZB_PLA2G5	420	4.66187424E-1	DAVIES_SUCCESS
chr1	19542157	19812066	+	meta_23065_832	meta_EMC1_CAPZB	305	5.98363331E-1	DAVIES_SUCCESS
chr1	19665266	19984949	+	meta_832_4681	meta_CAPZB_NBL1	296	6.15137578E-1	DAVIES_SUCCESS
chr1	19665266	20812728	+	meta_832_55450	meta_CAPZB_CAMK2N1	304	6.16505732E-1	DAVIES_SUCCESS
chr1	20439142	21503381	+	meta_26279_55450_8672	meta_PLA2G2D_CAMK2N1_EIF4G3	352	2.12412422E-1	DAVIES_SUCCESS
chr1	20512577	20945400	+	meta_127733_978	meta_UBXN10_CDA	201	3.17529791E-1	DAVIES_SUCCESS
chr1	20808883	21503381	+	meta_55450_8672	meta_CAMK2N1_EIF4G3	246	2.03002626E-1	DAVIES_SUCCESS
chr1	21543739	21811393	+	meta_1889_84224	meta_ECE1_NBPF3	224	6.14512573E-1	DAVIES_SUCCESS
chr1	21766582	22470385	+	meta_84224_54361	meta_NBPF3_WNT4	202	9.42060714E-1	DAVIES_SUCCESS
chr1	22963117	24438665	+	meta_712_3352_55616_127294	meta_C1QA_HTR1D_ASAP3_MYOM3	363	1.18523764E-1	DAVIES_SUCCESS
chr1	22979681	23811057	+	meta_713_55616	meta_C1QB_ASAP3	165	3.2150954E-1	DAVIES_SUCCESS
chr1	23518387	23811057	+	meta_3352_55616	meta_HTR1D_ASAP3	123	3.59796052E-1	DAVIES_SUCCESS
chr1	23707554	24438665	+	meta_6920_1870_6924_127294	meta_TCEA3_E2F2_TCEB3_MYOM3	306	3.76437688E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_1870_57185	meta_TCEA3_E2F2_NIPAL3	241	8.23735968E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_57185	meta_TCEA3_NIPAL3	195	9.07436306E-1	DAVIES_SUCCESS
chr1	23707554	24799473	+	meta_6920_58985_57185	meta_TCEA3_IL22RA1_NIPAL3	319	7.01168823E-1	DAVIES_SUCCESS
chr1	23832919	25170815	+	meta_1870_127294_11123_25932	meta_E2F2_MYOM3_RCAN3_CLIC4	376	4.74047319E-1	DAVIES_SUCCESS
chr1	23884420	23967056	+	meta_3399_259283	meta_ID3_MDS2	102	9.94765851E-3	DAVIES_SUCCESS
chr1	24018268	24165110	+	meta_6135_2582_3155	meta_RPL11_GALE_HMGCL	83	7.77554242E-2	DAVIES_SUCCESS
chr1	24122088	24165110	+	meta_2582_3155	meta_GALE_HMGCL	33	3.08059089E-1	DAVIES_SUCCESS
chr1	24128366	25170815	+	meta_3155_11123_25932	meta_HMGCL_RCAN3_CLIC4	209	6.90920306E-1	DAVIES_SUCCESS
chr1	24683488	26232945	+	meta_90529_25949_100500808	meta_STPG1_SYF2_MIR3917	188	4.91108315E-1	DAVIES_SUCCESS
chr1	24969593	25559013	+	meta_10250_25949	meta_SRRM1_SYF2	53	4.91155053E-1	DAVIES_SUCCESS
chr1	24969593	25664656	+	meta_10250_25949_57035	meta_SRRM1_SYF2_C1orf63	56	4.89407942E-1	DAVIES_SUCCESS
chr1	24969593	26232945	+	meta_10250_25949_100500808	meta_SRRM1_SYF2_MIR3917	100	1.64576362E-1	DAVIES_SUCCESS
chr1	25548766	25664656	+	meta_25949_57035	meta_SYF2_C1orf63	12	4.25861336E-1	DAVIES_SUCCESS
chr1	25548766	26232945	+	meta_25949_100500808	meta_SYF2_MIR3917	56	1.04970353E-1	DAVIES_SUCCESS
chr1	25943958	27108601	+	meta_57134_8289	meta_MAN1C1_ARID1A	132	5.07792355E-2	DAVIES_SUCCESS
chr1	25943958	27998724	+	meta_57134_8289_2537	meta_MAN1C1_ARID1A_IFI6	139	5.05165818E-2	DAVIES_SUCCESS
chr1	26286257	28213193	+	meta_5051_1043_3151_84958_9473	meta_PAFAH2_CD52_HMGN2_SYTL1_THEMIS2	345	7.65323847E-1	DAVIES_SUCCESS
chr1	26485510	26803133	+	meta_79927_83442_3151	meta_FAM110D_SH3BGRL3_HMGN2	259	8.30533452E-1	DAVIES_SUCCESS
chr1	26496387	26699266	+	meta_51042_257101	meta_ZNF593_ZNF683	193	9.22560976E-1	DAVIES_SUCCESS
chr1	26503980	26797795	+	meta_10256_79947	meta_CNKSR1_DHDDS	177	9.88046469E-1	DAVIES_SUCCESS
chr1	26606212	26803133	+	meta_83442_3151	meta_SH3BGRL3_HMGN2	175	6.16144992E-1	DAVIES_SUCCESS
chr1	26606212	26901520	+	meta_83442_3151_6195	meta_SH3BGRL3_HMGN2_RPS6KA1	213	5.99393216E-1	DAVIES_SUCCESS
chr1	26644410	27481621	+	meta_1043_79727_6548	meta_CD52_LIN28A_SLC9A1	247	6.34240807E-1	DAVIES_SUCCESS
chr1	26644410	27701315	+	meta_1043_6195_8547	meta_CD52_RPS6KA1_FCN3	209	5.6472683E-1	DAVIES_SUCCESS
chr1	26798901	26901520	+	meta_3151_6195	meta_HMGN2_RPS6KA1	81	4.01749645E-1	DAVIES_SUCCESS
chr1	26798901	27680423	+	meta_3151_84958	meta_HMGN2_SYTL1	71	4.71350171E-1	DAVIES_SUCCESS
chr1	26798901	28213193	+	meta_3151_84958_9473	meta_HMGN2_SYTL1_THEMIS2	124	7.70120464E-1	DAVIES_SUCCESS
chr1	27331510	27680423	+	meta_115572_84958	meta_FAM46B_SYTL1	43	3.334568E-1	DAVIES_SUCCESS
chr1	27331510	28415148	+	meta_115572_84958_27245_2140	meta_FAM46B_SYTL1_AHDC1_EYA3	161	8.1501483E-1	DAVIES_SUCCESS
chr1	27331510	28520447	+	meta_115572_27245_5724	meta_FAM46B_AHDC1_PTAFR	98	3.72137642E-1	DAVIES_SUCCESS
chr1	27331510	28520447	+	meta_115572_84958_27245_5724	meta_FAM46B_SYTL1_AHDC1_PTAFR	126	4.07736887E-1	DAVIES_SUCCESS
chr1	27331510	28969604	+	meta_115572_27245_5724_6883	meta_FAM46B_AHDC1_PTAFR_TAF12	126	5.39637449E-1	DAVIES_SUCCESS
chr1	27561006	28285663	+	meta_23038_6118_27293	meta_WDTC1_RPA2_SMPDL3B	121	9.753185E-1	DAVIES_SUCCESS
chr1	27668482	28559542	+	meta_84958_55113_22826	meta_SYTL1_XKR8_DNAJC8	147	6.25968239E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_22826_4985	meta_SYTL1_DNAJC8_OPRD1	170	7.63855982E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_4985	meta_SYTL1_XKR8_DNAJC8_OPRD1	229	8.7533863E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_22826_54797_6883_4985	meta_SYTL1_XKR8_DNAJC8_MED18_TAF12_OPRD1	294	9.45235237E-1	DAVIES_SUCCESS
chr1	27668482	29190208	+	meta_84958_55113_4985	meta_SYTL1_XKR8_OPRD1	169	9.71557628E-1	DAVIES_SUCCESS
chr1	27860755	28520447	+	meta_27245_5724	meta_AHDC1_PTAFR	83	4.26026905E-1	DAVIES_SUCCESS
chr1	27860755	29190208	+	meta_27245_5724_4985	meta_AHDC1_PTAFR_OPRD1	165	8.19976396E-1	DAVIES_SUCCESS
chr1	28199054	28921088	+	meta_9473_115273	meta_THEMIS2_RAB42	68	9.72363581E-1	DAVIES_SUCCESS
chr1	28199054	29508637	+	meta_9473_27293_115273_399474_6429	meta_THEMIS2_SMPDL3B_RAB42_TMEM200B_SRSF4	195	5.94521925E-1	DAVIES_SUCCESS
chr1	28286503	29190208	+	meta_55113_4985	meta_XKR8_OPRD1	141	9.81960389E-1	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_4985	meta_PTAFR_OPRD1	147	7.93217176E-1	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_54797_6883_4985	meta_PTAFR_MED18_TAF12_OPRD1	215	9.257568E-1	DAVIES_SUCCESS
chr1	28473676	29190208	+	meta_5724_6883_4985	meta_PTAFR_TAF12_OPRD1	175	8.53774843E-1	DAVIES_SUCCESS
chr1	28526789	29190208	+	meta_22826_4985	meta_DNAJC8_OPRD1	142	7.5792362E-1	DAVIES_SUCCESS
chr1	28585962	28662478	+	meta_83667_54797	meta_SESN2_MED18	83	6.43722466E-1	DAVIES_SUCCESS
chr1	28585962	29557454	+	meta_83667_54797_399474_51102	meta_SESN2_MED18_TMEM200B_MECR	198	3.69484231E-1	DAVIES_SUCCESS
chr1	28655512	29450421	+	meta_54797_399474	meta_MED18_TMEM200B	85	8.08148112E-1	DAVIES_SUCCESS
chr1	28929608	29190208	+	meta_6883_4985	meta_TAF12_OPRD1	110	9.80488609E-1	DAVIES_SUCCESS
chr1	29063132	29653325	+	meta_51441_2035_10076	meta_YTHDF2_EPB41_PTPRU	341	6.22220622E-1	DAVIES_SUCCESS
chr1	29474249	29653325	+	meta_6429_10076	meta_SRSF4_PTPRU	164	2.99917185E-1	DAVIES_SUCCESS
chr1	31184123	32281580	+	meta_4146_1307_90853	meta_MATN1_COL16A1_SPOCD1	268	3.28837542E-1	DAVIES_SUCCESS
chr1	31184123	32687926	+	meta_4146_1307_56063	meta_MATN1_COL16A1_TMEM234	246	2.84291506E-1	DAVIES_SUCCESS
chr1	31184123	32687926	+	meta_4146_1307_90853_56063	meta_MATN1_COL16A1_SPOCD1_TMEM234	287	3.34105594E-1	DAVIES_SUCCESS
chr1	31184123	33324480	+	meta_4146_1307_56063_64766	meta_MATN1_COL16A1_TMEM234_S100PBP	297	3.0212827E-1	DAVIES_SUCCESS
chr1	31205314	31381480	+	meta_7805_9672	meta_LAPTM5_SDC3	261	6.29029816E-1	DAVIES_SUCCESS
chr1	31205314	31712734	+	meta_7805_79570	meta_LAPTM5_NKAIN1	244	6.67448769E-1	DAVIES_SUCCESS
chr1	31205314	31712734	+	meta_7805_9672_79570	meta_LAPTM5_SDC3_NKAIN1	369	5.92260313E-1	DAVIES_SUCCESS
chr1	31342312	31769644	+	meta_9672_9410	meta_SDC3_SNRNP40	249	3.12061337E-1	DAVIES_SUCCESS
chr1	31769841	33168361	+	meta_51538_2170_23633_81493	meta_ZCCHC17_FABP3_KPNA6_SYNC	171	2.24313626E-1	DAVIES_SUCCESS
chr1	31769841	33798093	+	meta_51538_2170_23633_3065_81493_100500853	meta_ZCCHC17_FABP3_KPNA6_HDAC1_SYNC_MIR3605	252	3.52159182E-1	DAVIES_SUCCESS
chr1	31882411	32403988	+	meta_347735_3061_553115_8073	meta_SERINC2_HCRTR1_PEF1_PTP4A2	233	2.85234929E-1	DAVIES_SUCCESS
chr1	32083300	32714461	+	meta_3061_200081_84734	meta_HCRTR1_TXLNA_FAM167B	95	1.88196333E-1	DAVIES_SUCCESS
chr1	32095462	32799224	+	meta_553115_3065	meta_PEF1_HDAC1	83	1.11873002E-1	DAVIES_SUCCESS
chr1	32117847	32642168	+	meta_1307_23633	meta_COL16A1_KPNA6	120	1.5325053E-1	DAVIES_SUCCESS
chr1	32117847	32687926	+	meta_1307_56063	meta_COL16A1_TMEM234	116	1.44769666E-1	DAVIES_SUCCESS
chr1	32256024	32687926	+	meta_90853_56063	meta_SPOCD1_TMEM234	61	6.0834178E-1	DAVIES_SUCCESS
chr1	32256024	33324480	+	meta_90853_56063_64766	meta_SPOCD1_TMEM234_S100PBP	112	5.30926869E-1	DAVIES_SUCCESS
chr1	32671235	33647671	+	meta_55721_56063_57648_3208_55223	meta_IQCC_TMEM234_KIAA1522_HPCA_TRIM62	155	6.16813337E-1	DAVIES_SUCCESS
chr1	32680077	33647671	+	meta_56063_57648_55223	meta_TMEM234_KIAA1522_TRIM62	114	5.59411181E-1	DAVIES_SUCCESS
chr1	32830704	33586131	+	meta_55108_113451	meta_BSDC1_ADC	63	8.39407994E-1	DAVIES_SUCCESS
chr1	32930657	33430286	+	meta_653121_127544	meta_ZBTB8A_RNF19B	108	9.67062006E-1	DAVIES_SUCCESS
chr1	33207511	33647671	+	meta_57648_55223	meta_KIAA1522_TRIM62	95	5.52104767E-1	DAVIES_SUCCESS
chr1	33327868	33647671	+	meta_252995_3208_55223	meta_FNDC5_HPCA_TRIM62	109	7.19230231E-1	DAVIES_SUCCESS
chr1	33352097	33647671	+	meta_3208_55223	meta_HPCA_TRIM62	103	7.39995229E-1	DAVIES_SUCCESS
chr1	33546713	35261348	+	meta_113451_127540_2701	meta_ADC_HMGB4_GJA4	204	1.03156336E-1	DAVIES_SUCCESS
chr1	34326075	35261348	+	meta_127540_2701	meta_HMGB4_GJA4	151	4.93499465E-2	DAVIES_SUCCESS
chr1	35315962	36184790	+	meta_113444_127703	meta_SMIM12_C1orf216	81	9.50876122E-2	DAVIES_SUCCESS
chr1	35315962	36565850	+	meta_113444_127703_1296	meta_SMIM12_C1orf216_COL8A2	112	1.10513113E-1	DAVIES_SUCCESS
chr1	35331036	38273865	+	meta_58512_23154_54936_27095_84967_64960_2899_64769_79693	meta_DLGAP3_NCDN_ADPRHL2_TRAPPC3_LSM10_MRPS15_GRIK3_MEAF6_YRDC	525	4.85155075E-1	DAVIES_SUCCESS
chr1	35447126	36060927	+	meta_100506144_339488	meta_ZMYM6NB_TFAP2E	6	8.0610226E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35649200	36916086	+	meta_6421_192670_27285_79729_127700	meta_SFPQ_AGO4_TEKT2_SH3D21_OSCP1	197	4.73142008E-1	DAVIES_SUCCESS
chr1	35899090	36184790	+	meta_79932_127703	meta_KIAA0319L_C1orf216	25	5.816107E-1	DAVIES_SUCCESS
chr1	35899090	36565850	+	meta_79932_127703_1296	meta_KIAA0319L_C1orf216_COL8A2	56	3.98299782E-1	DAVIES_SUCCESS
chr1	35899090	36565850	+	meta_79932_1296	meta_KIAA0319L_COL8A2	40	3.70191004E-1	DAVIES_SUCCESS
chr1	35899090	36948915	+	meta_79932_1296_1441	meta_KIAA0319L_COL8A2_CSF3R	138	4.37495345E-1	DAVIES_SUCCESS
chr1	36038970	36235551	+	meta_339488_63967	meta_TFAP2E_CLSPN	26	4.11870484E-1	DAVIES_SUCCESS
chr1	36179476	36235551	+	meta_127703_63967	meta_C1orf216_CLSPN	22	3.57736822E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36179476	36565850	+	meta_127703_1296	meta_C1orf216_COL8A2	47	3.14869283E-1	DAVIES_SUCCESS
chr1	36396318	36559533	+	meta_192669_27285_54936	meta_AGO3_TEKT2_ADPRHL2	51	1.9378288E-1	DAVIES_SUCCESS
chr1	36396318	36916086	+	meta_192669_127700	meta_AGO3_OSCP1	140	3.00203335E-1	DAVIES_SUCCESS
chr1	36549675	36559533	+	meta_27285_54936	meta_TEKT2_ADPRHL2	29	2.70258715E-1	DAVIES_SUCCESS
chr1	36549675	36916086	+	meta_27285_127700	meta_TEKT2_OSCP1	132	3.56626836E-1	DAVIES_SUCCESS
chr1	36560843	36948915	+	meta_1296_1441	meta_COL8A2_CSF3R	129	3.8668904E-1	DAVIES_SUCCESS
chr1	36690016	36916086	+	meta_9967_127700	meta_THRAP3_OSCP1	139	5.16007483E-1	DAVIES_SUCCESS
chr1	36859030	38273865	+	meta_84967_64960_2899_64769_79693	meta_LSM10_MRPS15_GRIK3_MEAF6_YRDC	413	6.9450082E-1	DAVIES_SUCCESS
chr1	37955560	38273865	+	meta_64769_79693	meta_MEAF6_YRDC	75	3.41646366E-1	DAVIES_SUCCESS
chr1	37955560	38275126	+	meta_64769_55143_127687	meta_MEAF6_CDCA8_C1orf122	196	5.44592404E-1	DAVIES_SUCCESS
chr1	38032412	38100595	+	meta_29889_284654	meta_GNL2_RSPO1	75	5.95931765E-1	DAVIES_SUCCESS
chr1	38076950	38157888	+	meta_284654_54955	meta_RSPO1_C1orf109	151	6.59328032E-1	DAVIES_SUCCESS
chr1	38158072	38490497	+	meta_55143_51118	meta_CDCA8_UTP11L	163	3.01013795E-1	DAVIES_SUCCESS
chr1	38268613	38490497	+	meta_79693_51118	meta_YRDC_UTP11L	64	6.40284272E-2	DAVIES_SUCCESS
chr1	39351478	40042521	+	meta_54933_8761	meta_RHBDL2_PABPC4	145	8.78845594E-1	DAVIES_SUCCESS
chr1	39351478	41707815	+	meta_54933_4610_9132_22955	meta_RHBDL2_MYCL1_KCNQ4_SCMH1	491	7.74544618E-3	DAVIES_SUCCESS
chr1	39547088	39995541	+	meta_23499_353500	meta_MACF1_BMP8A	187	3.44363063E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_10450_84879	meta_MACF1_BMP8A_PPIE_MFSD2A	302	2.93093476E-1	DAVIES_SUCCESS
chr1	39547088	40435628	+	meta_23499_353500_84879	meta_MACF1_BMP8A_MFSD2A	235	2.98304136E-1	DAVIES_SUCCESS
chr1	39547088	40759856	+	meta_23499_353500_84879_10269	meta_MACF1_BMP8A_MFSD2A_ZMPSTE24	291	3.69445609E-1	DAVIES_SUCCESS
chr1	39547088	40783060	+	meta_23499_353500_1298	meta_MACF1_BMP8A_COL9A2	237	4.32928891E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_64064_84879	meta_BMP8A_OXCT2_MFSD2A	138	2.54454645E-1	DAVIES_SUCCESS
chr1	39957317	40435628	+	meta_353500_84879	meta_BMP8A_MFSD2A	97	3.41668487E-1	DAVIES_SUCCESS
chr1	40026484	41131324	+	meta_8761_6018_9783	meta_PABPC4_RLF_RIMS3	222	2.98763773E-1	DAVIES_SUCCESS
