Name	chi2Pvalue	empPvalue
module_629	2.84206531E-1	3.3661E-1
module_611	2.88687975E-1	2.5762E-1
module_501	2.97128992E-1	3.3521E-1
module_576	2.97271995E-1	3.4915E-1
module_374	3.01287069E-1	3.6038E-1
module_720	3.02179304E-1	3.0715E-1
module_589	3.04419695E-1	3.0604E-1
module_520	3.08614006E-1	3.4651E-1
module_551	3.13486441E-1	3.1396E-1
module_449	3.20123638E-1	3.7716E-1
module_699	3.21266881E-1	3.4112E-1
module_737	3.2431207E-1	2.9256E-1
module_594	3.36281784E-1	3.3759E-1
module_389	3.36546306E-1	2.9129E-1
module_556	3.40314781E-1	3.4582E-1
module_796	3.42866206E-1	3.7355E-1
module_683	3.44982936E-1	3.5408E-1
module_508	3.61203602E-1	4.2492E-1
module_511	3.64743887E-1	4.256E-1
module_592	3.72285109E-1	4.4447E-1
module_392	3.81145943E-1	3.5676E-1
module_622	3.82445069E-1	3.918E-1
module_562	4.02070788E-1	4.0324E-1
module_642	4.06146816E-1	4.7632E-1
module_591	4.07557918E-1	4.812E-1
module_441	4.09810034E-1	2.2073E-1
module_568	4.1465631E-1	4.0811E-1
module_587	4.28275694E-1	4.6286E-1
module_491	4.29651248E-1	4.4532E-1
module_443	4.34023952E-1	3.7156E-1
module_643	4.37618447E-1	4.8607E-1
module_446	4.44138787E-1	4.9602E-1
module_808	4.46578817E-1	4.643E-1
module_634	4.51465246E-1	4.9686E-1
module_697	4.5277694E-1	4.1273E-1
module_448	4.70117787E-1	4.8098E-1
module_451	4.77847996E-1	5.049E-1
module_613	4.88331861E-1	4.5245E-1
module_782	4.88584096E-1	5.0594E-1
module_515	4.9368254E-1	5.3268E-1
module_473	4.93821128E-1	5.2398E-1
module_462	5.04939716E-1	5.3547E-1
module_692	5.07267386E-1	4.5504E-1
module_623	5.07534562E-1	5.4826E-1
module_521	5.09396341E-1	5.2238E-1
module_510	5.11491975E-1	5.6863E-1
module_649	5.124476E-1	4.8921E-1
module_426	5.15876431E-1	5.4586E-1
module_617	5.21898168E-1	5.4509E-1
module_537	5.23640074E-1	5.4751E-1
module_391	5.35393184E-1	5.8292E-1
module_572	5.40798287E-1	5.3309E-1
module_640	5.43924542E-1	5.3176E-1
module_518	5.50412388E-1	5.6701E-1
module_596	5.51994527E-1	5.6837E-1
module_711	5.54175735E-1	5.7022E-1
module_684	5.79778237E-1	5.5533E-1
module_610	5.80099894E-1	5.1947E-1
module_457	5.84892112E-1	5.608E-1
module_728	6.00202209E-1	5.9603E-1
module_442	6.14232352E-1	3.796E-1
module_550	6.29721644E-1	6.1971E-1
module_384	6.31190999E-1	6.0671E-1
module_534	6.46533127E-1	6.7876E-1
module_504	6.49181392E-1	6.4775E-1
module_621	6.52671063E-1	6.4166E-1
module_619	6.61450127E-1	6.8855E-1
module_523	6.64866238E-1	6.5212E-1
module_733	6.87270231E-1	5.8296E-1
module_444	7.06560786E-1	7.2902E-1
module_583	7.07262078E-1	7.4964E-1
module_581	7.08532917E-1	6.8238E-1
module_477	7.08728909E-1	7.1797E-1
module_503	7.17504573E-1	7.0041E-1
module_474	7.48015411E-1	7.5682E-1
module_460	7.64657723E-1	7.9786E-1
module_703	7.65909107E-1	7.6462E-1
module_689	7.67077633E-1	7.4817E-1
module_635	7.81181708E-1	8.0202E-1
module_454	7.84059186E-1	7.9761E-1
module_698	8.04904213E-1	8.2177E-1
module_439	8.19478739E-1	8.4232E-1
module_532	8.2272181E-1	8.2867E-1
module_461	8.32425066E-1	8.406E-1
module_468	8.34039449E-1	8.2902E-1
module_519	8.39546964E-1	8.5589E-1
module_478	8.41942485E-1	8.4246E-1
module_620	8.47114922E-1	8.7357E-1
module_644	8.5054149E-1	8.7415E-1
module_516	8.66049322E-1	8.7787E-1
module_524	8.69243869E-1	8.5736E-1
module_467	8.77282837E-1	8.5013E-1
module_529	8.79818311E-1	8.7283E-1
module_571	8.80420045E-1	8.9738E-1
module_535	8.8328543E-1	9.0292E-1
module_632	8.85664014E-1	8.6565E-1
module_588	8.87560406E-1	8.9697E-1
module_573	8.91804933E-1	8.663E-1
module_625	9.03181346E-1	9.2061E-1
module_686	9.24069727E-1	9.2383E-1
module_624	9.31053999E-1	9.3936E-1
module_526	9.34103887E-1	9.2401E-1
module_466	9.35644275E-1	9.3693E-1
module_463	9.43658821E-1	9.4221E-1
module_637	9.52356365E-1	9.5966E-1
module_693	9.54397567E-1	9.5114E-1
module_575	9.55397311E-1	9.6166E-1
module_702	9.5607352E-1	9.5486E-1
module_465	9.57627426E-1	9.5335E-1
module_580	9.76072671E-1	9.6469E-1
module_579	9.78151843E-1	9.7778E-1
module_582	9.87209136E-1	9.884E-1
module_577	9.88259264E-1	9.8689E-1
module_585	9.88411387E-1	9.8989E-1
module_528	9.92261331E-1	9.9328E-1
module_638	9.94272474E-1	9.9505E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
