Name	chi2Pvalue	empPvalue
module_619	9.03731878E-1	9.1333E-1
module_545	9.16878086E-1	8.8111E-1
module_385	9.18501177E-1	8.768E-1
module_585	9.21007945E-1	8.5869E-1
module_490	9.21875271E-1	9.1737E-1
module_531	9.341923E-1	9.3053E-1
module_417	9.3436697E-1	9.1875E-1
module_625	9.4227993E-1	9.4359E-1
module_495	9.53701583E-1	9.4561E-1
module_516	9.59171501E-1	9.2685E-1
module_623	9.66856492E-1	9.6761E-1
module_624	9.81244793E-1	9.828E-1
module_583	9.87744969E-1	9.8773E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
